customer_id,signup_date,last_purchase_date,age_group,gender,province,acquisition_channel,num_purchases,avg_order_value_zar,total_clv_zar,customer_segment,churned,email_opt_in
CUST00230,2021-08-08,2022-06-12,25-34,Male,Eastern Cape,Google Display,7,590.87,4136.1,Lapsed,1,1
CUST00231,2020-03-13,2020-12-05,35-44,Other,Western Cape,Meta Instagram,2,835.27,1670.53,Lapsed,1,0
CUST00232,2022-06-22,2023-03-19,18-24,Female,Gauteng,Meta Facebook,1,281.85,281.85,Lapsed,1,1
CUST00233,2021-01-16,2021-10-28,35-44,Female,Limpopo,Meta Instagram,20,864.72,17294.36,Lapsed,0,0
CUST00234,2022-02-09,2023-05-21,35-44,Male,KwaZulu-Natal,Organic,8,1070.18,8561.44,High Value,1,0
CUST00235,2020-01-09,2020-01-26,25-34,Male,unknown,Meta Facebook,6,1216.39,7298.31,Lapsed,0,1
CUST00236,2020-06-09,2021-02-11,35-44,Female,Western Cape,Google Search,7,1331.1,9317.72,Lapsed,1,0
CUST00237,2020-08-13,2021-03-05,18-24,Female,Western Cape,Organic,4,938.6,3754.4,Lapsed,1,1
CUST00238,2022-06-01,2024-04-19,25-34,Male,Western Cape,Google Display,6,1221.11,7326.65,Lapsed,1,1
CUST00239,2020-02-10,2021-07-01,35-44,Male,Gauteng,Meta Facebook,2,972.9,1945.79,Lapsed,0,0
CUST00240,2021-06-13,2021-12-27,18-24,Female,Limpopo,Google Search,1,412.44,412.44,Lapsed,1,0
CUST00241,2020-05-02,2020-05-15,18-24,Male,Limpopo,Meta Instagram,2,660.81,1321.61,Lapsed,0,0
CUST00242,2021-05-12,2022-04-08,25-34,Male,Gauteng,Meta Instagram,14,805.04,11270.59,Lapsed,1,1
CUST00243,2020-11-19,2021-04-17,45-54,Female,Gauteng,Meta Facebook,2,427.83,855.66,Lapsed,1,0
CUST00244,2022-07-21,2022-12-31,18-24,Female,Western Cape,Organic,6,549.6,3297.62,Lapsed,1,1
CUST00245,2022-01-08,2022-05-26,55+,Male,Gauteng,Meta Facebook,4,1155.24,4620.97,Lapsed,1,1
CUST00246,2020-07-19,2021-06-14,18-24,Male,Gauteng,Google Display,4,1103.96,4415.84,Lapsed,1,1
CUST00247,2021-02-19,2021-07-21,45-54,Male,Gauteng,Organic,1,1151.68,1151.68,Lapsed,1,1
CUST00248,2022-12-18,2023-08-19,25-34,Male,Western Cape,Google Search,1,910.95,910.95,Lapsed,1,1
CUST00249,2021-02-08,2021-12-15,35-44,Other,Gauteng,Meta Instagram,19,715.42,13592.98,Lapsed,1,0
CUST00250,2022-11-06,2024-05-27,18-24,Female,Gauteng,Google Search,1,744.01,744.01,Lapsed,1,1
CUST00251,2021-11-15,2022-01-25,55+,Male,Gauteng,Meta Instagram,1,916.04,916.04,Lapsed,0,1
CUST00252,2020-08-21,2021-04-21,25-34,Female,KwaZulu-Natal,Meta Instagram,14,1433.6,20070.41,High Value,1,1
CUST00253,2022-09-07,2023-08-13,25-34,Other,Limpopo,Google Search,8,661.18,5289.43,Lapsed,1,1
CUST00254,2021-12-07,2022-01-01,25-34,Male,Gauteng,Google Search,1,1469.3,1469.3,Lapsed,1,0
CUST00255,2020-10-30,2022-09-02,25-34,Male,Western Cape,Meta Facebook,3,991.96,2975.89,Lapsed,1,1
CUST00256,2022-05-12,2023-03-31,45-54,Female,Limpopo,Meta Instagram,1,1186.4,1186.4,Lapsed,1,1
CUST00257,2022-01-16,2023-03-12,45-54,Female,Eastern Cape,Google Search,1,832.21,832.21,Lapsed,1,0
CUST00258,2021-12-07,2023-10-11,18-24,Male,Gauteng,Email,13,658.24,8557.11,Lapsed,0,0
CUST00259,2022-10-09,2024-04-29,55+,Female,Gauteng,Google Search,3,854.68,2564.05,Lapsed,1,1
CUST00260,2022-07-28,2023-01-28,25-34,Male,Gauteng,Google Search,2,585.98,1171.96,Lapsed,0,1
CUST00261,2020-04-08,2021-05-31,35-44,Male,Gauteng,Organic,4,875.05,3500.21,Lapsed,0,1
CUST00262,2020-08-19,2022-06-17,55+,Female,Gauteng,Google Search,3,838.61,2515.82,Lapsed,0,1
CUST00263,2020-12-25,2021-07-10,55+,Female,KwaZulu-Natal,Meta Instagram,3,726.49,2179.47,Lapsed,1,1
CUST00264,2022-10-29,2023-03-28,55+,Female,Eastern Cape,Meta Facebook,2,636.58,1273.17,Lapsed,0,1
CUST00265,2022-04-23,2023-11-08,35-44,Female,Gauteng,Organic,10,519.31,5193.11,Lapsed,0,0
CUST00266,2022-01-05,2022-05-16,18-24,Female,Western Cape,Meta Facebook,1,1072.64,1072.64,Lapsed,1,0
CUST00267,2020-01-15,2020-03-06,18-24,Male,Gauteng,Meta Facebook,8,951.08,7608.65,Lapsed,1,1
CUST00268,2022-09-25,2024-01-08,25-34,Female,Gauteng,Google Search,4,955.37,3821.49,Lapsed,1,1
CUST00269,2020-06-05,2020-06-17,25-34,Male,Gauteng,Email,2,720.13,1440.25,Lapsed,0,1
CUST00270,2020-06-10,2021-07-20,35-44,Male,unknown,Google Display,1,979.57,979.57,Lapsed,1,1
CUST00271,2022-02-06,2023-05-29,35-44,Female,Limpopo,Google Search,2,730.28,1460.55,Lapsed,0,0
CUST00272,2022-06-30,2023-01-05,25-34,Male,Gauteng,Google Search,4,749.52,2998.07,Lapsed,1,1
CUST00273,2022-02-16,2022-04-06,25-34,Female,unknown,Email,6,1335.32,8011.93,Lapsed,1,1
CUST00274,2022-07-12,2024-05-25,35-44,Male,Western Cape,Meta Instagram,5,1131.29,5656.43,Lapsed,1,1
CUST00275,2022-03-12,2022-05-07,35-44,Male,Western Cape,Organic,8,606.45,4851.56,Lapsed,0,0
CUST00276,2022-04-15,2022-05-04,35-44,Female,Western Cape,Google Search,12,411.92,4943.04,Lapsed,0,1
CUST00277,2020-05-16,2021-08-28,25-34,Male,KwaZulu-Natal,Google Display,13,1225.89,15936.6,High Value,0,1
CUST00278,2020-07-26,2022-02-09,45-54,Male,Limpopo,Meta Instagram,3,1255.14,3765.43,Lapsed,0,1
CUST00279,2021-06-20,2021-09-30,45-54,Female,Gauteng,Meta Facebook,8,952.29,7618.32,Lapsed,0,0
CUST00280,2022-02-26,2023-03-25,25-34,Female,Gauteng,Google Search,7,1429.88,10009.16,Lapsed,1,1
CUST00281,2021-01-29,2022-12-25,unknown,Male,Gauteng,Google Search,2,984.64,1969.28,Lapsed,1,1
CUST00282,2022-07-25,2022-11-22,35-44,Male,Gauteng,Meta Facebook,5,1393.65,6968.27,Lapsed,1,1
CUST00283,2022-01-08,2022-03-30,55+,Male,Western Cape,Email,1,927.65,927.65,Lapsed,1,1
CUST00284,2021-04-09,2023-02-24,35-44,Female,Gauteng,Email,3,1191.52,3574.55,Lapsed,0,0
CUST00285,2022-03-06,2022-04-03,45-54,Female,KwaZulu-Natal,Meta Facebook,12,718.03,8616.36,Lapsed,0,0
CUST00286,2020-08-11,2022-04-26,25-34,Male,Gauteng,Google Search,7,906.71,6346.95,Lapsed,0,1
CUST00287,2020-07-10,2022-05-07,18-24,Female,Western Cape,Meta Facebook,3,814.83,2444.5,Lapsed,1,1
CUST00288,2021-08-17,2022-06-24,35-44,Female,Gauteng,Organic,17,703.01,11951.1,Lapsed,1,1
CUST00289,2022-11-22,2024-06-12,25-34,Female,Western Cape,Meta Instagram,11,1094.38,12038.2,High Value,0,1
CUST00290,2021-08-01,2022-03-12,25-34,Male,Gauteng,Meta Facebook,12,742.21,8906.51,Lapsed,0,1
CUST00291,2022-05-19,2023-09-11,25-34,Female,Gauteng,Meta Facebook,5,1044.02,5220.11,Lapsed,1,0
CUST00292,2021-10-17,2021-10-29,25-34,Female,Gauteng,Google Search,5,964.28,4821.39,Lapsed,1,1
CUST00293,2022-05-06,2022-09-28,18-24,Female,Gauteng,Meta Instagram,6,723.19,4339.14,Lapsed,1,1
CUST00294,2022-01-04,2023-08-17,25-34,Male,Gauteng,Google Display,6,1124.05,6744.31,Lapsed,1,0
CUST00295,2022-03-30,2023-02-13,18-24,Female,Gauteng,Email,4,1043.62,4174.5,Lapsed,1,1
CUST00296,2021-06-06,2021-11-15,25-34,Male,Western Cape,Meta Facebook,4,1508.99,6035.96,Lapsed,1,1
CUST00297,2020-10-14,2021-02-06,25-34,Female,Western Cape,Email,3,822.08,2466.25,Lapsed,1,1
CUST00298,2022-06-20,2022-10-29,25-34,Male,Eastern Cape,Google Search,6,1205.17,7231.01,Lapsed,1,1
CUST00299,2020-05-16,2020-11-12,25-34,Male,KwaZulu-Natal,Meta Instagram,3,810.07,2430.21,Lapsed,0,0
CUST00300,2021-05-23,2023-03-10,25-34,Male,Gauteng,Meta Instagram,10,959.17,9591.73,Lapsed,1,1
CUST00301,2020-09-27,2021-01-01,45-54,Male,Gauteng,Organic,7,1059.17,7414.19,Lapsed,1,1
CUST00302,2020-08-06,2021-08-01,35-44,Male,Western Cape,Email,4,371.73,1486.92,Lapsed,1,1
CUST00303,2020-05-02,2022-01-13,55+,Male,Western Cape,Organic,6,724.36,4346.14,Lapsed,0,1
CUST00304,2022-06-28,2023-01-04,25-34,Female,KwaZulu-Natal,Google Display,3,593.24,1779.71,Lapsed,1,1
CUST00305,2020-08-25,2020-11-15,55+,Male,Western Cape,Meta Facebook,4,1116.36,4465.44,Lapsed,0,0
CUST00306,2022-12-02,2023-09-11,18-24,Female,Western Cape,Meta Instagram,2,705.85,1411.7,Lapsed,0,1
CUST00307,2021-11-07,2022-12-11,35-44,Female,Gauteng,Email,5,922.49,4612.43,Lapsed,0,0
CUST00308,2021-02-22,2022-01-21,45-54,Male,KwaZulu-Natal,Organic,5,743.77,3718.83,Lapsed,0,0
CUST00309,2020-08-10,2021-08-22,35-44,Female,Gauteng,Meta Facebook,15,1187.68,17815.16,High Value,1,1
CUST00310,2020-09-04,2022-02-28,18-24,Female,Gauteng,Meta Facebook,2,1117.67,2235.33,Lapsed,0,1
CUST00311,2020-09-23,2021-03-26,25-34,Female,KwaZulu-Natal,Meta Facebook,1,814.27,814.27,Lapsed,1,1
CUST00312,2022-07-11,2023-09-10,45-54,Male,KwaZulu-Natal,Organic,1,1156.55,1156.55,Lapsed,1,1
CUST00313,2021-02-10,2022-04-09,55+,Male,Gauteng,Meta Instagram,1,412.19,412.19,Lapsed,1,0
CUST00314,2021-05-17,2021-10-26,18-24,Female,Gauteng,Email,6,1664.68,9988.08,Lapsed,1,1
CUST00315,2020-10-08,2022-06-12,55+,Female,Limpopo,Google Search,6,893.28,5359.71,Lapsed,1,1
CUST00316,2022-04-12,2023-12-12,25-34,Female,Gauteng,Google Search,2,1198.39,2396.78,Lapsed,0,1
CUST00317,2022-01-29,2022-11-05,55+,Female,Gauteng,Meta Facebook,2,496.1,992.19,Lapsed,1,0
CUST00318,2020-02-09,2021-05-17,35-44,Female,Gauteng,Meta Facebook,5,1134.14,5670.71,Lapsed,1,1
CUST00319,2020-01-04,2020-01-22,25-34,Male,Eastern Cape,Meta Facebook,1,358.5,358.5,Lapsed,1,1
CUST00320,2021-02-09,2021-09-23,55+,Female,KwaZulu-Natal,Meta Instagram,6,762.84,4577.04,Lapsed,1,1
CUST00321,2022-04-28,2022-07-03,35-44,Male,Gauteng,Google Search,3,727.58,2182.74,Lapsed,0,0
CUST00322,2021-04-13,2021-12-07,35-44,Male,KwaZulu-Natal,Meta Instagram,15,918.92,13783.81,Lapsed,1,0
CUST00323,2022-06-22,2022-11-19,55+,Male,Limpopo,Email,4,1043.47,4173.89,Lapsed,1,0
CUST00324,2022-01-23,2023-08-11,25-34,Female,Gauteng,Google Search,5,435.11,2175.57,Lapsed,1,1
CUST00325,2022-02-16,2022-07-09,35-44,Male,Western Cape,Google Search,13,873.11,11350.47,Lapsed,0,0
CUST00326,2020-06-01,2022-03-13,25-34,Female,Gauteng,Meta Instagram,15,693.86,10407.9,Lapsed,1,1
CUST00327,2020-12-18,2021-07-26,18-24,Other,KwaZulu-Natal,Meta Facebook,1,984.63,984.63,Lapsed,1,1
CUST00328,2020-11-13,2022-07-16,18-24,Female,Eastern Cape,Meta Facebook,7,989.11,6923.79,Lapsed,1,1
CUST00329,2020-12-02,2021-04-14,18-24,Female,KwaZulu-Natal,Email,2,1027.72,2055.45,Lapsed,1,0
CUST00330,2020-07-09,2021-04-13,25-34,Male,KwaZulu-Natal,Meta Instagram,6,1176.59,7059.55,Lapsed,0,1
CUST00331,2022-06-09,2022-06-28,18-24,Female,Gauteng,Meta Facebook,2,795.72,1591.44,Lapsed,0,0
CUST00332,2022-07-22,2024-03-14,25-34,Female,Gauteng,Meta Instagram,2,836.31,1672.61,Lapsed,1,1
CUST00333,2021-01-11,2022-06-15,55+,Female,Eastern Cape,Meta Instagram,8,858.95,6871.59,Lapsed,1,0
CUST00334,2020-06-08,2021-05-13,25-34,Female,Gauteng,Meta Instagram,10,1287.17,12871.68,High Value,0,0
CUST00335,2022-09-27,2023-01-22,35-44,Female,Gauteng,Meta Instagram,12,540.77,6489.25,Lapsed,1,1
CUST00336,2022-07-18,2023-04-03,35-44,Female,Gauteng,Meta Facebook,1,1111.93,1111.93,Lapsed,1,1
CUST00337,2021-11-10,2022-07-12,25-34,Male,Limpopo,Meta Instagram,3,869.74,2609.22,Lapsed,1,1
CUST00338,2021-11-25,2022-02-25,18-24,Male,Western Cape,Google Search,5,1259.58,6297.92,Lapsed,1,1
CUST00339,2021-01-16,2022-02-16,35-44,Female,Gauteng,Google Search,1,938.16,938.16,Lapsed,1,1
CUST00340,2022-09-10,2023-06-05,45-54,Male,Eastern Cape,Google Search,1,501.83,501.83,Lapsed,0,1
CUST00341,2020-10-03,2022-05-17,25-34,Male,Eastern Cape,Google Search,1,822.31,822.31,Lapsed,1,1
CUST00342,2020-05-16,2020-07-24,25-34,Male,Gauteng,Email,3,1090.86,3272.59,Lapsed,1,1
CUST00343,2020-03-06,2020-11-10,18-24,Male,Limpopo,Email,1,662.82,662.82,Lapsed,1,1
CUST00344,2020-10-10,2021-08-04,25-34,Female,Gauteng,Google Search,4,989.32,3957.29,Lapsed,1,1
CUST00345,2021-06-16,2022-03-27,25-34,Female,Gauteng,Meta Instagram,12,913.86,10966.31,Lapsed,0,1
CUST00346,2021-12-17,2021-12-30,45-54,Female,KwaZulu-Natal,Google Display,7,1054.56,7381.95,Lapsed,1,1
CUST00347,2021-12-02,2022-10-07,35-44,Male,Gauteng,Meta Facebook,2,421.83,843.67,Lapsed,0,0
CUST00348,2021-01-13,2022-09-20,45-54,Female,KwaZulu-Natal,Google Search,6,1045.35,6272.08,Lapsed,1,1
CUST00349,2022-08-10,2023-09-02,35-44,Female,KwaZulu-Natal,Meta Facebook,4,620.46,2481.84,Lapsed,0,1
CUST00350,2021-11-15,2022-06-04,unknown,Male,KwaZulu-Natal,Meta Facebook,8,616.79,4934.32,Lapsed,0,0
CUST00351,2020-12-22,2021-09-10,18-24,Female,unknown,Organic,3,572.03,1716.08,Lapsed,1,1
CUST00352,2020-09-24,2021-01-18,unknown,Female,KwaZulu-Natal,Meta Facebook,3,1289.01,3867.04,Lapsed,1,1
CUST00353,2020-07-10,2021-12-07,35-44,Male,Gauteng,Meta Facebook,1,998.95,998.95,Lapsed,1,0
CUST00354,2020-05-08,2021-06-24,35-44,Female,KwaZulu-Natal,Google Search,6,1260.06,7560.35,Lapsed,1,1
CUST00355,2020-04-13,2021-12-06,45-54,Female,unknown,Organic,10,678.96,6789.58,Lapsed,1,0
CUST00356,2022-08-08,2024-02-27,18-24,Female,Western Cape,Google Display,5,1243.91,6219.56,Lapsed,0,1
CUST00357,2021-04-21,2022-06-25,35-44,Male,Western Cape,Google Display,8,1239.87,9918.93,High Value,0,1
CUST00358,2022-04-14,2023-06-05,35-44,Female,Gauteng,Email,14,1070.43,14985.98,High Value,0,1
CUST00359,2020-05-24,2021-10-17,35-44,Female,Gauteng,Email,8,1031.88,8255.07,High Value,0,0
CUST00360,2020-04-09,2021-06-26,18-24,Male,Gauteng,Organic,1,1160.96,1160.96,Lapsed,1,1
CUST00361,2021-10-06,2022-06-18,35-44,Female,Gauteng,Organic,6,409.54,2457.23,Lapsed,1,1
CUST00362,2022-09-27,2023-07-22,25-34,Male,Gauteng,Google Search,2,1049.52,2099.04,Lapsed,0,1
CUST00363,2020-04-27,2021-01-29,18-24,Female,Gauteng,Organic,2,1201.28,2402.56,Lapsed,1,0
CUST00364,2022-08-21,2023-09-02,25-34,Male,Gauteng,Google Display,3,1036.95,3110.84,Lapsed,0,0
CUST00365,2021-03-19,2021-09-16,45-54,Female,KwaZulu-Natal,Meta Facebook,3,1000.23,3000.69,Lapsed,1,1
CUST00366,2020-05-04,2021-11-29,18-24,Female,Western Cape,Organic,7,869.09,6083.66,Lapsed,1,1
CUST00367,2021-06-25,2021-08-18,unknown,Female,Gauteng,Google Search,9,669.53,6025.81,Lapsed,1,1
CUST00368,2022-04-18,2024-03-08,45-54,Female,KwaZulu-Natal,Google Search,3,1227.2,3681.59,Lapsed,0,0
CUST00369,2020-08-24,2022-03-20,18-24,Male,Western Cape,Google Search,1,1028.28,1028.28,Lapsed,0,1
CUST00370,2020-10-27,2021-09-14,35-44,Male,Limpopo,Google Search,1,675.3,675.3,Lapsed,1,1
CUST00371,2021-11-20,2023-02-15,55+,Male,Gauteng,Google Search,5,1134.9,5674.52,Lapsed,0,1
CUST00372,2021-07-18,2022-04-09,25-34,Female,Eastern Cape,Google Search,2,1048.04,2096.09,Lapsed,1,0
CUST00373,2021-04-26,2021-07-31,25-34,Male,KwaZulu-Natal,Google Search,2,1023.49,2046.98,Lapsed,1,1
CUST00374,2021-01-17,2021-06-26,45-54,Male,Western Cape,Google Search,11,775.44,8529.87,Lapsed,1,1
CUST00375,2021-11-15,2022-09-30,unknown,Female,Gauteng,Meta Facebook,1,1001.21,1001.21,Lapsed,1,1
CUST00376,2020-10-31,2022-02-01,35-44,Female,Western Cape,Organic,2,701.89,1403.78,Lapsed,1,1
CUST00377,2022-07-12,2023-08-25,18-24,Male,Western Cape,Google Display,8,329.08,2632.65,Lapsed,1,1
CUST00378,2022-11-05,2024-04-19,18-24,Female,Gauteng,Google Search,1,1167.06,1167.06,Lapsed,1,1
CUST00379,2021-03-28,2022-08-15,45-54,Female,Limpopo,Meta Instagram,5,597.83,2989.17,Lapsed,1,0
CUST00380,2022-07-18,2022-09-25,18-24,Male,Limpopo,Email,4,1006.69,4026.77,Lapsed,1,0
CUST00381,2021-11-30,2023-09-21,35-44,Female,Eastern Cape,Google Search,4,1617.57,6470.29,Lapsed,1,1
CUST00382,2022-07-17,2023-02-11,55+,Male,Gauteng,Email,2,362.35,724.7,Lapsed,0,0
CUST00383,2022-11-03,2024-07-19,25-34,Male,Gauteng,Organic,5,734.56,3672.81,Lapsed,0,0
CUST00384,2022-06-06,2024-04-25,25-34,Female,Gauteng,Meta Facebook,1,606.0,606.0,Lapsed,1,0
CUST00385,2021-02-15,2021-05-27,35-44,Male,Western Cape,Email,3,779.5,2338.51,Lapsed,0,0
CUST00386,2021-01-24,2022-02-06,35-44,Male,Gauteng,Google Search,4,731.15,2924.59,Lapsed,1,1
CUST00387,2022-05-18,2023-12-25,unknown,Female,Limpopo,Meta Instagram,3,856.63,2569.88,Lapsed,0,0
CUST00388,2020-11-07,2020-12-10,18-24,Male,Gauteng,Meta Facebook,3,336.17,1008.51,Lapsed,0,0
CUST00389,2021-09-05,2023-06-24,45-54,Female,Western Cape,Meta Facebook,9,952.07,8568.65,Lapsed,1,0
CUST00390,2021-04-05,2022-08-14,55+,Male,Western Cape,Meta Instagram,2,777.55,1555.11,Lapsed,1,1
CUST00391,2022-08-02,2023-08-29,25-34,Male,KwaZulu-Natal,Meta Instagram,1,413.38,413.38,Lapsed,1,0
CUST00392,2021-02-15,2021-07-08,55+,Other,Limpopo,Google Search,4,1244.73,4978.93,Lapsed,1,0
CUST00393,2021-01-27,2022-10-28,unknown,Male,Gauteng,Google Search,20,1353.03,27060.62,High Value,0,0
CUST00394,2021-02-24,2022-12-03,35-44,Female,Gauteng,Email,1,1144.17,1144.17,Lapsed,1,1
CUST00395,2022-05-02,2023-01-20,25-34,Male,Western Cape,Google Display,5,919.8,4599.02,Lapsed,1,1
CUST00396,2022-04-14,2023-05-03,35-44,Female,Gauteng,Organic,1,316.13,316.13,Lapsed,1,1
CUST00397,2021-11-18,2022-07-31,25-34,Male,Gauteng,Google Display,1,971.01,971.01,Lapsed,0,1
CUST00398,2021-05-20,2022-08-06,25-34,Male,Gauteng,Meta Facebook,1,891.69,891.69,Lapsed,1,1
CUST00399,2022-01-27,2023-04-30,25-34,Female,Western Cape,Meta Facebook,10,584.94,5849.44,Lapsed,0,1
CUST00400,2021-12-24,2023-04-21,55+,Male,KwaZulu-Natal,Google Search,7,693.48,4854.37,Lapsed,0,1
CUST00401,2020-08-22,2021-01-22,18-24,Male,Limpopo,Organic,4,545.54,2182.17,Lapsed,1,1
CUST00402,2021-06-20,2022-10-04,55+,Male,KwaZulu-Natal,Meta Instagram,1,790.99,790.99,Lapsed,1,1
CUST00403,2022-02-01,2022-07-22,45-54,Male,Gauteng,Meta Facebook,3,942.04,2826.12,Lapsed,1,1
CUST00404,2022-01-23,2022-06-11,35-44,Male,Gauteng,Google Search,3,1287.3,3861.9,Lapsed,1,1
CUST00405,2022-05-05,2024-01-08,25-34,Female,Western Cape,Google Search,5,898.38,4491.9,Lapsed,1,1
CUST00406,2020-08-21,2021-02-16,25-34,Female,Gauteng,Google Search,6,820.51,4923.04,Lapsed,1,1
CUST00407,2021-02-19,2022-04-16,25-34,Male,Western Cape,Meta Instagram,12,586.53,7038.38,Lapsed,0,1
CUST00408,2022-08-15,2024-07-12,25-34,Female,Western Cape,Email,10,1073.72,10737.23,High Value,1,1
CUST00409,2020-08-07,2021-05-04,18-24,Male,Limpopo,Google Display,5,1493.83,7469.15,Lapsed,1,1
CUST00410,2022-11-18,2024-08-09,35-44,Female,Gauteng,Meta Instagram,1,971.45,971.45,Lapsed,0,1
CUST00411,2021-01-30,2022-07-18,35-44,Male,Eastern Cape,Google Search,25,841.43,21035.71,Lapsed,1,1
CUST00412,2022-12-21,2024-01-19,55+,Female,KwaZulu-Natal,Google Search,9,624.85,5623.68,Lapsed,1,1
CUST00413,2020-06-23,2021-12-06,18-24,Male,Western Cape,Meta Facebook,3,1041.04,3123.12,Lapsed,0,0
CUST00414,2021-07-17,2022-02-20,18-24,Female,unknown,Organic,4,1181.6,4726.39,Lapsed,1,1
CUST00415,2022-07-05,2022-07-11,25-34,Other,Eastern Cape,Meta Facebook,1,1031.64,1031.64,Lapsed,1,1
CUST00416,2020-12-22,2022-10-12,25-34,Female,Gauteng,Meta Facebook,7,905.86,6341.04,Lapsed,1,1
CUST00417,2022-12-24,2024-05-23,45-54,Male,unknown,Email,3,1404.68,4214.03,Lapsed,1,0
CUST00418,2020-06-01,2021-05-19,55+,Female,unknown,Meta Facebook,4,1488.34,5953.38,Lapsed,1,1
CUST00419,2022-01-04,2022-01-21,45-54,Female,KwaZulu-Natal,Google Search,6,565.5,3393.01,Lapsed,1,1
CUST00420,2021-09-28,2022-10-17,25-34,Female,Western Cape,Meta Facebook,3,944.75,2834.24,Lapsed,1,0
CUST00421,2020-01-26,2021-04-22,18-24,Male,Gauteng,Meta Facebook,1,956.73,956.73,Lapsed,0,1
CUST00422,2021-02-08,2021-07-14,45-54,Female,Gauteng,Meta Instagram,22,489.12,10760.72,Lapsed,0,0
CUST00423,2021-05-14,2023-03-08,18-24,Female,Limpopo,Google Search,2,840.14,1680.28,Lapsed,1,1
CUST00424,2022-01-27,2022-03-06,55+,Male,Gauteng,Google Search,1,839.77,839.77,Lapsed,1,1
CUST00425,2020-07-11,2022-02-24,25-34,Female,Gauteng,Meta Facebook,1,917.35,917.35,Lapsed,0,1
CUST00426,2021-03-02,2021-04-20,45-54,Female,Western Cape,Email,9,852.37,7671.32,Lapsed,1,0
CUST00427,2020-03-08,2020-05-19,25-34,Male,KwaZulu-Natal,Organic,6,316.08,1896.46,Lapsed,0,0
CUST00428,2022-03-20,2022-06-12,18-24,Female,Limpopo,Meta Instagram,6,499.59,2997.51,Lapsed,1,1
CUST00429,2021-08-15,2023-04-16,18-24,Male,Gauteng,Google Search,5,876.39,4381.96,Lapsed,1,1
CUST00430,2022-11-23,2023-03-15,45-54,Female,Gauteng,Google Search,1,800.76,800.76,Lapsed,0,0
CUST00431,2021-05-21,2021-12-08,45-54,Male,Gauteng,Google Search,9,1405.01,12645.07,High Value,0,0
CUST00432,2022-03-01,2022-09-18,35-44,Male,Western Cape,Meta Instagram,3,661.03,1983.1,Lapsed,1,1
CUST00433,2022-10-26,2024-02-07,35-44,Female,Gauteng,Google Display,17,1290.62,21940.48,High Value,1,0
CUST00434,2020-03-18,2021-01-11,35-44,Male,KwaZulu-Natal,Meta Instagram,9,1007.07,9063.66,High Value,1,1
CUST00435,2022-07-22,2023-02-02,35-44,Female,Western Cape,Google Search,3,1090.31,3270.92,Lapsed,1,1
CUST00436,2022-12-08,2024-07-26,35-44,Female,Western Cape,Google Search,1,930.99,930.99,Lapsed,0,1
CUST00437,2021-08-15,2023-03-16,35-44,Female,Gauteng,Meta Instagram,11,881.16,9692.81,Lapsed,1,1
CUST00438,2022-04-28,2022-10-08,25-34,Female,KwaZulu-Natal,Meta Instagram,2,529.37,1058.74,Lapsed,1,1
CUST00439,2021-06-25,2022-03-13,45-54,Male,Gauteng,Google Search,4,743.21,2972.83,Lapsed,1,1
CUST00440,2022-02-21,2023-07-30,25-34,Female,Western Cape,Meta Facebook,1,278.32,278.32,Lapsed,1,1
CUST00441,2022-04-22,2022-12-02,55+,Male,Gauteng,Meta Facebook,5,566.53,2832.64,Lapsed,1,0
CUST00442,2022-10-26,2022-10-27,25-34,Male,Limpopo,Google Search,1,1214.16,1214.16,Lapsed,1,1
CUST00443,2020-11-08,2021-05-15,25-34,Male,KwaZulu-Natal,Meta Facebook,2,1177.86,2355.71,Lapsed,1,1
CUST00444,2021-01-21,2022-11-18,25-34,Female,Limpopo,Google Display,3,648.98,1946.95,Lapsed,0,1
CUST00445,2021-10-06,2022-01-15,25-34,Female,Eastern Cape,Email,2,886.33,1772.66,Lapsed,1,1
CUST00446,2022-10-27,2022-11-03,25-34,Female,Gauteng,Email,1,445.46,445.46,Lapsed,0,0
CUST00447,2021-09-16,2023-03-09,35-44,Male,Western Cape,Email,1,923.38,923.38,Lapsed,1,1
CUST00448,2022-07-26,2023-10-29,35-44,Male,KwaZulu-Natal,Meta Facebook,1,661.71,661.71,Lapsed,0,1
CUST00449,2021-03-08,2022-08-18,25-34,Male,Gauteng,Meta Instagram,4,789.38,3157.54,Lapsed,1,0
CUST00450,2021-02-27,2022-05-23,35-44,Female,Gauteng,Meta Instagram,4,1096.86,4387.44,Lapsed,1,0
CUST00451,2020-09-23,2020-09-24,55+,Male,Gauteng,Meta Facebook,8,897.37,7178.96,Lapsed,1,1
CUST00452,2022-09-14,2023-07-01,45-54,Male,Gauteng,Meta Facebook,2,420.55,841.09,Lapsed,1,0
CUST00453,2021-08-28,2022-05-23,35-44,Female,Western Cape,Meta Instagram,6,150.0,900.0,Lapsed,0,1
CUST00454,2021-06-01,2022-12-01,25-34,Male,Gauteng,Google Search,3,1623.63,4870.89,Lapsed,0,1
CUST00455,2021-05-20,2023-02-26,25-34,Male,Western Cape,Meta Instagram,1,651.46,651.46,Lapsed,1,1
CUST00456,2021-01-13,2022-01-31,45-54,Other,Western Cape,Email,9,850.18,7651.6,Lapsed,1,1
CUST00457,2020-04-03,2021-04-21,35-44,Male,Western Cape,Google Search,1,649.92,649.92,Lapsed,0,0
CUST00458,2022-10-16,2024-07-09,25-34,Female,KwaZulu-Natal,Meta Facebook,3,679.95,2039.85,Lapsed,0,1
