customer_id,province,acquisition_channel,customer_segment,num_purchases,total_clv_zar,days_since_last_purchase,churn_probability,churn_risk_tier
CUST07352,Gauteng,Meta Facebook,Lapsed,11,9286.29,581,0.9999885142039474,Critical
CUST00179,Gauteng,Organic,High Value,10,11651.28,929,0.9999885092394749,Critical
CUST07972,Gauteng,Google Display,High Value,8,10549.58,793,0.9999884919240282,Critical
CUST01917,Gauteng,Email,Lapsed,14,9821.28,709,0.9999884699164066,Critical
CUST06253,Gauteng,Meta Instagram,Lapsed,5,7403.85,1222,0.9999883197441928,Critical
CUST02827,KwaZulu-Natal,Google Display,High Value,10,11940.91,729,0.9999883086382024,Critical
CUST00884,Western Cape,Email,High Value,10,11455.65,871,0.9999882654806296,Critical
CUST05888,Western Cape,Meta Instagram,Lapsed,5,3175.54,1046,0.9999882577244795,Critical
CUST07530,Eastern Cape,Organic,Lapsed,12,9469.85,1552,0.9999882428308157,Critical
CUST00894,Gauteng,Google Display,Lapsed,5,5456.17,1007,0.9999882139784393,Critical
CUST07365,Gauteng,Google Search,High Value,8,8179.66,1515,0.9999880598083987,Critical
CUST03016,unknown,Meta Instagram,Lapsed,5,1947.13,1097,0.9999879728167983,Critical
CUST04645,Gauteng,Google Search,Lapsed,6,2003.14,587,0.9999879577155065,Critical
CUST03616,Western Cape,Meta Instagram,Lapsed,3,3228.85,528,0.9999878380781282,Critical
CUST05269,Gauteng,Email,High Value,8,8919.85,1353,0.999987802647436,Critical
CUST07521,Gauteng,Meta Facebook,Lapsed,6,8218.51,819,0.9999878020117916,Critical
CUST05362,Gauteng,Meta Instagram,High Value,11,12111.46,955,0.9999877708630355,Critical
CUST01971,Eastern Cape,Meta Facebook,Lapsed,1,1266.81,1046,0.9999877701981423,Critical
CUST00918,Eastern Cape,Meta Facebook,Lapsed,12,9203.45,869,0.9999877646485867,Critical
CUST06339,Western Cape,Email,Lapsed,4,3351.06,1072,0.9999877384624599,Critical
CUST02585,KwaZulu-Natal,Google Search,Lapsed,4,5174.49,624,0.9999877209903728,Critical
CUST00927,Gauteng,Google Search,Lapsed,14,8917.64,1267,0.9999876930815413,Critical
CUST06058,unknown,Google Search,Lapsed,14,9927.81,1296,0.9999876904415893,Critical
CUST00113,Gauteng,Organic,High Value,11,11667.98,613,0.9999876762247165,Critical
CUST02413,Western Cape,Google Search,Lapsed,3,1899.67,622,0.9999876412742761,Critical
CUST01822,Western Cape,Organic,Lapsed,15,8468.32,740,0.9999875751355407,Critical
CUST02310,Western Cape,Organic,Lapsed,6,2527.06,860,0.9999875425803315,Critical
CUST01080,Gauteng,Organic,High Value,9,12270.61,688,0.9999875300414289,Critical
CUST00288,Gauteng,Organic,Lapsed,17,11951.1,789,0.999987510117229,Critical
CUST02128,Gauteng,Email,Lapsed,5,1987.66,942,0.9999874827293505,Critical
CUST06306,Gauteng,Meta Instagram,High Value,8,8517.83,998,0.9999873886378715,Critical
CUST07515,Eastern Cape,Meta Instagram,Lapsed,9,3073.18,1009,0.9999873648986675,Critical
CUST01099,Gauteng,Meta Instagram,Lapsed,3,3265.57,413,0.9999873627918786,Critical
CUST04522,Western Cape,Organic,Lapsed,5,6727.43,1247,0.9999873560646976,Critical
CUST04843,KwaZulu-Natal,Google Display,Lapsed,4,6148.79,672,0.9999873057383198,Critical
CUST07872,Western Cape,Meta Instagram,Lapsed,4,1450.43,1307,0.9999872981904194,Critical
CUST03667,Limpopo,Google Search,Lapsed,10,9292.17,281,0.9999872354460468,Critical
CUST03482,KwaZulu-Natal,Email,Lapsed,4,5589.73,1245,0.99998722766866,Critical
CUST07825,Western Cape,Google Search,Lapsed,2,2524.85,750,0.9999872120045012,Critical
CUST04744,Limpopo,Meta Instagram,Lapsed,2,3468.4,1299,0.9999871902543443,Critical
CUST07986,Gauteng,Google Search,High Value,9,10257.57,979,0.99998718575997,Critical
CUST01048,Limpopo,Email,Lapsed,1,1604.03,809,0.9999871531089838,Critical
CUST00042,Eastern Cape,Google Search,Lapsed,12,10506.54,1161,0.9999871430953006,Critical
CUST00314,Gauteng,Email,Lapsed,6,9988.08,1030,0.9999871357077602,Critical
CUST00935,Gauteng,Meta Facebook,High Value,15,17383.37,555,0.9999871223367712,Critical
CUST06816,unknown,Email,Lapsed,7,9197.97,362,0.999987105091052,Critical
CUST03248,Gauteng,Meta Instagram,Lapsed,5,5531.21,1528,0.9999870833646283,Critical
CUST06176,Eastern Cape,Google Search,High Value,9,9558.01,772,0.9999870329544237,Critical
CUST05526,Western Cape,Google Search,Lapsed,5,6957.23,1425,0.9999870267176989,Critical
CUST00841,Gauteng,Organic,Lapsed,5,5545.03,1069,0.9999870196110255,Critical
CUST03385,KwaZulu-Natal,Email,Lapsed,2,2164.15,1350,0.9999870173486469,Critical
CUST04652,Gauteng,Meta Facebook,Lapsed,4,5465.18,1034,0.9999869841603675,Critical
CUST02134,Gauteng,Organic,Lapsed,6,6638.74,1094,0.9999869630831215,Critical
CUST06374,Gauteng,Google Display,Lapsed,4,4421.27,847,0.9999869303860377,Critical
CUST00159,Gauteng,Email,Lapsed,12,10345.65,1112,0.9999869136810123,Critical
CUST05357,Gauteng,Google Search,Lapsed,10,2516.1,1627,0.9999868767225353,Critical
CUST01802,Western Cape,Meta Instagram,Lapsed,8,2187.57,1054,0.9999868598236517,Critical
CUST05634,Gauteng,Google Search,Lapsed,7,9078.43,1215,0.9999868484564454,Critical
CUST07699,Gauteng,Meta Facebook,Lapsed,6,6694.64,1255,0.9999868419957135,Critical
CUST05242,Western Cape,Meta Instagram,Lapsed,3,4527.13,1044,0.9999868346584646,Critical
CUST01835,Western Cape,Email,Lapsed,11,9053.67,1013,0.9999868155373292,Critical
CUST02983,KwaZulu-Natal,Meta Instagram,Lapsed,6,6646.07,833,0.9999867230176669,Critical
CUST03973,Western Cape,Meta Instagram,Lapsed,3,4498.96,1001,0.9999866921773687,Critical
CUST03509,Gauteng,Google Search,Lapsed,4,1985.52,1379,0.9999866889663606,Critical
CUST04902,Western Cape,Organic,Lapsed,6,7693.19,810,0.9999866880108109,Critical
CUST07733,KwaZulu-Natal,Meta Facebook,Lapsed,7,9300.86,1441,0.9999866806772328,Critical
CUST04919,Gauteng,Google Search,Lapsed,4,4445.36,830,0.9999866654956125,Critical
CUST07462,Gauteng,Meta Facebook,High Value,9,11634.61,924,0.999986631982518,Critical
CUST04144,Western Cape,Google Display,Lapsed,4,2534.52,1511,0.9999866264339825,Critical
CUST05425,Eastern Cape,Google Search,Lapsed,3,4553.25,766,0.9999865659045283,Critical
CUST01765,Gauteng,Google Search,Lapsed,6,6684.72,575,0.9999865463360255,Critical
CUST05273,unknown,Meta Facebook,Lapsed,3,1395.21,759,0.9999865426112335,Critical
CUST01046,Gauteng,Google Search,High Value,9,12657.89,1140,0.9999865380579016,Critical
CUST00027,KwaZulu-Natal,Google Search,High Value,10,10819.26,1029,0.999986522489435,Critical
CUST02566,Limpopo,Meta Facebook,Lapsed,3,4649.65,1043,0.9999864948427569,Critical
CUST07681,Gauteng,Meta Facebook,Lapsed,3,4438.07,868,0.9999864458446469,Critical
CUST02201,Gauteng,Google Display,Lapsed,1,1367.43,987,0.9999863682772375,Critical
CUST00558,Western Cape,Meta Instagram,Lapsed,16,9627.37,345,0.9999863655180944,Critical
CUST07041,Gauteng,Google Search,Lapsed,23,18520.04,768,0.9999863365772895,Critical
CUST02116,Limpopo,Email,Lapsed,4,3643.51,1149,0.9999863005718429,Critical
CUST04694,Gauteng,Meta Facebook,High Value,8,12431.43,861,0.999986293438315,Critical
CUST01287,Western Cape,Meta Facebook,Lapsed,4,4414.32,1155,0.9999862804368589,Critical
CUST07537,Western Cape,Organic,Lapsed,7,7539.49,579,0.9999862418762524,Critical
CUST05130,Gauteng,Google Search,Lapsed,9,1850.04,1312,0.9999862191507488,Critical
CUST06326,Eastern Cape,Organic,Lapsed,7,8555.44,516,0.9999862157743088,Critical
CUST03246,Western Cape,Organic,Lapsed,5,5515.08,579,0.9999861648430315,Critical
CUST01147,Gauteng,Meta Instagram,High Value,12,16474.49,1028,0.9999861353422707,Critical
CUST02282,Gauteng,Meta Facebook,Lapsed,4,6092.98,1386,0.999986091066562,Critical
CUST05557,Gauteng,Email,High Value,10,10058.81,1494,0.9999860640306237,Critical
CUST02290,Gauteng,Organic,Lapsed,5,6581.16,1296,0.9999860445716373,Critical
CUST03721,KwaZulu-Natal,Meta Instagram,Lapsed,10,9211.61,552,0.9999860270384641,Critical
CUST00756,Western Cape,Google Search,Lapsed,5,1281.26,1382,0.9999860090663848,Critical
CUST00351,unknown,Organic,Lapsed,3,1716.08,1076,0.9999859964410901,Critical
CUST07532,Western Cape,Google Search,Lapsed,16,7183.69,333,0.9999859891917308,Critical
CUST05264,Western Cape,Meta Facebook,Lapsed,7,9618.34,1050,0.9999859850430812,Critical
CUST04493,Eastern Cape,Meta Facebook,Lapsed,7,7943.87,1091,0.9999859524166744,Critical
CUST04057,Western Cape,Google Display,Lapsed,9,7630.46,787,0.9999859333853871,Critical
CUST05058,Western Cape,Meta Facebook,Lapsed,5,7874.06,760,0.9999859261587631,Critical
CUST04343,Gauteng,Email,Lapsed,9,7503.44,1336,0.9999858852329774,Critical
CUST06654,unknown,Meta Facebook,Lapsed,4,1550.58,680,0.9999858619554604,Critical
CUST07458,Gauteng,Meta Facebook,Lapsed,3,3271.23,624,0.9999858617478421,Critical
CUST02100,KwaZulu-Natal,Google Display,Lapsed,13,9321.52,1087,0.9999858589952172,Critical
CUST05049,Western Cape,Email,Lapsed,2,2117.44,1309,0.9999857933100179,Critical
CUST03836,Gauteng,Meta Facebook,Lapsed,5,7302.15,841,0.999985788125737,Critical
CUST03741,Western Cape,Organic,Lapsed,4,2313.32,1221,0.9999857782713821,Critical
CUST01052,Gauteng,Google Search,High Value,8,8024.03,735,0.9999856875876149,Critical
CUST03109,Gauteng,Meta Instagram,High Value,12,13159.07,717,0.9999856822280062,Critical
CUST01380,Gauteng,Meta Facebook,Lapsed,10,9562.49,785,0.9999855628408334,Critical
CUST05096,KwaZulu-Natal,Google Display,Lapsed,4,3960.6,1243,0.9999855457679786,Critical
CUST04287,KwaZulu-Natal,Google Display,Lapsed,13,9227.75,1474,0.9999854739168544,Critical
CUST06994,Western Cape,Meta Instagram,Lapsed,11,2444.76,614,0.9999854608854994,Critical
CUST01178,Gauteng,Google Search,Lapsed,3,4543.47,709,0.9999854566907059,Critical
CUST05620,KwaZulu-Natal,Organic,High Value,8,8325.07,1466,0.9999854234132113,Critical
CUST06718,Gauteng,Meta Facebook,Lapsed,4,4418.21,1022,0.999985383265095,Critical
CUST01445,KwaZulu-Natal,Email,Lapsed,5,4665.23,1220,0.9999853664335697,Critical
CUST04041,KwaZulu-Natal,Google Search,Lapsed,10,8345.73,1107,0.9999853591776301,Critical
CUST00637,Limpopo,Meta Facebook,Lapsed,3,4607.12,633,0.9999853558498335,Critical
CUST05473,Limpopo,Google Search,Lapsed,3,4538.11,1060,0.9999853554262381,Critical
CUST06915,KwaZulu-Natal,Email,Lapsed,8,7453.84,436,0.9999853088861466,Critical
CUST03727,KwaZulu-Natal,Google Search,Lapsed,3,4446.29,1401,0.999985277866053,Critical
CUST01829,Gauteng,Meta Facebook,High Value,8,9870.65,427,0.9999852683363879,Critical
CUST03416,Eastern Cape,Google Search,Lapsed,27,26713.49,840,0.9999852575383027,Critical
CUST02443,Western Cape,Google Display,Lapsed,6,3239.24,1375,0.9999852512153341,Critical
CUST04011,Western Cape,Meta Facebook,Lapsed,10,9169.28,1133,0.9999852509172351,Critical
CUST07439,Western Cape,Google Search,Lapsed,3,3835.07,1414,0.9999852261349889,Critical
CUST00791,Western Cape,Email,Lapsed,9,8843.19,442,0.9999851335860731,Critical
CUST01601,KwaZulu-Natal,Organic,Lapsed,3,3798.59,901,0.9999851266645986,Critical
CUST02255,Gauteng,Google Search,Lapsed,13,9211.75,351,0.9999851253920031,Critical
CUST00854,Western Cape,Google Search,Lapsed,2,2940.19,1011,0.9999851228489465,Critical
CUST01330,Limpopo,Organic,Lapsed,5,5481.75,402,0.9999850799666624,Critical
CUST04120,Gauteng,Meta Instagram,High Value,8,8259.87,585,0.9999850437837616,Critical
CUST05353,Gauteng,Google Display,Lapsed,8,4585.36,1069,0.9999850400611473,Critical
CUST00456,Western Cape,Email,Lapsed,9,7651.6,933,0.9999850122302835,Critical
CUST06766,Gauteng,Google Search,High Value,11,12081.28,1128,0.9999850038136537,Critical
CUST02061,KwaZulu-Natal,Google Search,Lapsed,11,4940.17,408,0.9999849461738627,Critical
CUST04091,Western Cape,Google Display,Lapsed,19,8306.93,1251,0.9999849350553816,Critical
CUST05839,Gauteng,Meta Instagram,High Value,9,9223.11,508,0.9999849131920677,Critical
CUST07957,Gauteng,Organic,High Value,8,8151.01,1159,0.9999849083202983,Critical
CUST05760,Gauteng,Email,Lapsed,9,7856.81,1062,0.999984888061651,Critical
CUST00691,Gauteng,Organic,Lapsed,6,8268.91,738,0.9999848842270996,Critical
CUST05436,Western Cape,Google Search,Lapsed,13,8238.18,739,0.9999848791354204,Critical
CUST07421,Western Cape,Email,High Value,9,11350.85,828,0.9999848787681123,Critical
CUST07801,Gauteng,Google Search,High Value,10,10764.66,842,0.9999847620369601,Critical
CUST02473,Limpopo,Email,Lapsed,4,3754.27,847,0.9999847414105488,Critical
CUST07954,Limpopo,Meta Instagram,Lapsed,12,9178.2,919,0.9999847216225057,Critical
CUST00484,KwaZulu-Natal,Meta Facebook,Lapsed,4,4391.37,1037,0.999984709753498,Critical
CUST06455,KwaZulu-Natal,Google Search,Lapsed,5,6337.57,1303,0.999984704497787,Critical
CUST07790,Limpopo,Email,Lapsed,9,8443.08,1320,0.999984678924147,Critical
CUST03628,Western Cape,Google Search,High Value,9,9944.72,521,0.9999846696258132,Critical
CUST00040,Gauteng,Email,Lapsed,9,8059.92,1031,0.9999846549938775,Critical
CUST04621,Limpopo,Meta Instagram,Lapsed,3,4564.66,739,0.9999846270770342,Critical
CUST00354,KwaZulu-Natal,Google Search,Lapsed,6,7560.35,1154,0.9999845561075426,Critical
CUST03092,Western Cape,Email,Lapsed,10,9659.14,1478,0.9999845437648842,Critical
CUST01948,KwaZulu-Natal,Meta Facebook,High Value,8,8358.37,787,0.999984542400876,Critical
CUST03146,Eastern Cape,Google Search,Lapsed,12,8529.31,862,0.9999845359374009,Critical
CUST02764,Eastern Cape,Meta Instagram,Lapsed,7,3655.93,350,0.9999845271738705,Critical
CUST05389,KwaZulu-Natal,Meta Instagram,Lapsed,7,8101.47,1319,0.9999845036658785,Critical
CUST01769,Western Cape,Google Search,Lapsed,3,2157.0,565,0.9999844905941062,Critical
CUST01253,Western Cape,Google Search,Lapsed,3,2152.13,861,0.9999844905941062,Critical
CUST01477,Western Cape,Google Search,Lapsed,7,4012.39,966,0.9999844709786825,Critical
CUST07381,Gauteng,Google Search,Lapsed,23,21406.96,842,0.9999844280475482,Critical
CUST04157,Gauteng,Meta Instagram,Lapsed,14,10203.04,1263,0.9999844234840466,Critical
CUST05015,KwaZulu-Natal,Meta Instagram,High Value,9,11440.92,376,0.9999844081533596,Critical
CUST01787,Gauteng,Google Search,Lapsed,4,5809.87,1097,0.9999844075875051,Critical
CUST05239,Gauteng,Organic,High Value,9,9721.37,622,0.9999843377657495,Critical
CUST06392,Gauteng,Email,Lapsed,2,2188.97,1033,0.9999843339182274,Critical
CUST07526,Gauteng,Google Search,Lapsed,12,10850.73,982,0.9999843076138297,Critical
CUST01098,Gauteng,Organic,Lapsed,3,4107.32,445,0.9999842809872641,Critical
CUST02020,Western Cape,Meta Instagram,Lapsed,4,2250.19,1316,0.9999842759098234,Critical
CUST02519,KwaZulu-Natal,Email,High Value,8,9264.1,1551,0.9999842661358189,Critical
CUST01158,Gauteng,Google Display,Lapsed,14,8097.88,1259,0.9999842482993169,Critical
CUST07487,Eastern Cape,Google Search,Lapsed,9,3584.7,902,0.9999842456888047,Critical
CUST03275,Eastern Cape,Meta Instagram,Lapsed,10,5440.47,1440,0.9999842404405176,Critical
CUST02557,Western Cape,Email,Lapsed,3,2904.27,630,0.9999842135484152,Critical
CUST03694,Eastern Cape,Meta Facebook,Lapsed,14,10535.39,579,0.999984210887236,Critical
CUST02302,Western Cape,Organic,Lapsed,6,3431.95,979,0.9999841397124277,Critical
CUST05691,Gauteng,Meta Facebook,Lapsed,4,5877.31,393,0.9999841319656196,Critical
CUST06152,Gauteng,Meta Facebook,Lapsed,8,4421.62,1478,0.9999841257437156,Critical
CUST01596,Eastern Cape,Meta Facebook,Lapsed,1,1282.0,1384,0.9999840979186658,Critical
CUST04982,unknown,Organic,Lapsed,7,2590.42,422,0.9999840895953023,Critical
CUST04806,KwaZulu-Natal,Google Search,Lapsed,7,9652.37,724,0.9999840823472178,Critical
CUST03202,Eastern Cape,Google Search,Lapsed,8,3473.39,452,0.9999840756611117,Critical
CUST06375,Gauteng,Meta Facebook,Lapsed,6,8394.76,1156,0.9999840690250857,Critical
CUST01050,Gauteng,Google Search,Lapsed,14,11640.68,599,0.9999840647343173,Critical
CUST01450,Western Cape,Meta Facebook,Lapsed,7,10181.28,1206,0.9999840633780326,Critical
CUST00530,Eastern Cape,Meta Instagram,Lapsed,8,4784.0,1133,0.9999840136971434,Critical
CUST07676,Gauteng,Meta Instagram,Lapsed,13,10241.36,1086,0.9999839822250562,Critical
CUST01713,Gauteng,Meta Facebook,Lapsed,4,7055.29,371,0.9999839663166378,Critical
CUST03190,Gauteng,Google Search,Lapsed,6,6685.72,876,0.9999839598010661,Critical
CUST06689,KwaZulu-Natal,Google Search,High Value,8,10282.93,880,0.9999839175412578,Critical
CUST01973,Eastern Cape,Google Search,Lapsed,7,7038.65,476,0.999983879852501,Critical
CUST03124,Western Cape,Meta Instagram,Lapsed,3,2260.81,379,0.9999838341484553,Critical
CUST07978,unknown,Meta Instagram,Lapsed,9,3327.0,876,0.9999838320168054,Critical
CUST07214,Eastern Cape,Meta Instagram,Lapsed,5,6310.13,831,0.999983776447539,Critical
CUST00352,KwaZulu-Natal,Meta Facebook,Lapsed,3,3867.04,1311,0.9999837662692259,Critical
CUST00434,KwaZulu-Natal,Meta Instagram,High Value,9,9063.66,1318,0.9999837654399251,Critical
CUST06169,Gauteng,Google Search,Lapsed,7,7711.21,1370,0.9999837535526226,Critical
CUST05471,Limpopo,Google Display,Lapsed,2,3281.83,775,0.9999837421862305,Critical
CUST05014,Western Cape,Meta Instagram,Lapsed,1,1399.75,1117,0.9999837410428295,Critical
CUST02950,Eastern Cape,Google Search,Lapsed,13,9930.91,1081,0.999983729330357,Critical
CUST07539,KwaZulu-Natal,Google Search,Lapsed,3,4304.16,910,0.9999836970730619,Critical
CUST02837,KwaZulu-Natal,Google Search,High Value,9,10307.83,1457,0.9999836857123529,Critical
CUST05794,Western Cape,Google Search,Lapsed,7,9213.7,846,0.9999836615722565,Critical
CUST03006,Gauteng,Meta Facebook,Lapsed,5,6874.98,1432,0.9999836241684582,Critical
CUST02380,KwaZulu-Natal,Google Search,Lapsed,10,5472.49,350,0.99998361659922,Critical
CUST04246,Gauteng,Google Search,High Value,8,9917.87,530,0.9999836076432558,Critical
CUST04909,Eastern Cape,Email,Lapsed,9,5249.69,536,0.9999835285853923,Critical
CUST02494,Eastern Cape,Google Display,Lapsed,10,7645.05,1530,0.9999835149107246,Critical
CUST03824,KwaZulu-Natal,Google Search,Lapsed,14,10784.59,1064,0.9999835092291667,Critical
CUST04509,Gauteng,Google Search,Lapsed,13,11643.57,1239,0.9999834898020524,Critical
CUST04319,unknown,Organic,Lapsed,4,2751.49,853,0.9999834871512575,Critical
CUST05102,Western Cape,Google Search,Lapsed,25,6382.85,1132,0.9999834571558177,Critical
CUST00770,KwaZulu-Natal,Meta Instagram,Lapsed,4,3982.28,1365,0.9999834419584704,Critical
CUST06192,Gauteng,Google Search,Lapsed,7,9682.64,1266,0.9999834398587286,Critical
CUST05077,Eastern Cape,Google Display,Lapsed,2,1383.61,1460,0.9999834162185451,Critical
CUST04812,Gauteng,Email,Lapsed,6,1382.89,832,0.9999834107528724,Critical
CUST06116,Western Cape,Meta Facebook,Lapsed,4,3347.95,1076,0.9999833711858171,Critical
CUST03981,KwaZulu-Natal,Meta Facebook,Lapsed,12,6519.13,694,0.9999833663105506,Critical
CUST03128,Gauteng,Google Search,Lapsed,24,4262.65,1432,0.9999833366792662,Critical
CUST02235,Eastern Cape,Meta Facebook,High Value,9,12087.14,1246,0.9999832918446045,Critical
CUST07828,KwaZulu-Natal,Meta Instagram,Lapsed,5,7132.4,1345,0.9999832363336394,Critical
CUST03801,Gauteng,Google Search,Lapsed,2,1446.92,1235,0.9999832244632187,Critical
CUST07565,Gauteng,Meta Instagram,Lapsed,14,10731.28,795,0.9999831853642627,Critical
CUST06941,Limpopo,Google Display,Lapsed,6,1475.54,902,0.9999831578967563,Critical
CUST02974,Western Cape,Meta Facebook,Lapsed,9,1350.0,1062,0.9999830927615445,Critical
CUST06885,KwaZulu-Natal,Google Search,Lapsed,9,3203.79,424,0.9999830869082492,Critical
CUST03755,Western Cape,Google Search,Lapsed,1,1358.26,1363,0.9999830507286365,Critical
CUST00692,KwaZulu-Natal,Google Search,Lapsed,9,4736.98,845,0.9999830344173523,Critical
