date,store,product,units_sold,unit_price_zar,discount_pct,revenue_zar,province,is_promo_period
2023-01-10,Fourways Mall,Socks Bundle,46.0,189.05,5.0,8696.3,Gauteng,0
2023-01-10,Fourways Mall,Sports Bag,27.0,799.0,0.0,21573.0,Gauteng,0
2023-01-10,Fourways Mall,Casual Sneakers,113.0,899.0,0.0,101587.0,Gauteng,0
2023-01-10,Fourways Mall,Work Boots,87.0,1299.0,0.0,113013.0,Gauteng,0
2023-01-10,Sandton City,Work Boots,9.0,1299.0,0.0,11691.0,Gauteng,0
2023-01-10,Sandton City,Socks Bundle,16.0,189.05,5.0,3024.8,Gauteng,0
2023-01-10,Sandton City,Kids Shoes,97.0,649.0,0.0,62953.0,Gauteng,0
2023-01-10,Sandton City,Sports Bag,79.0,799.0,0.0,63121.0,Gauteng,0
2023-01-10,Sandton City,Casual Sneakers,17.0,899.0,0.0,15283.0,Gauteng,0
2023-01-10,Sandton City,Running Shoes,76.0,1499.0,0.0,113924.0,Gauteng,0
2023-01-10,Menlyn Park,Socks Bundle,44.0,199.0,0.0,8756.0,Gauteng,0
2023-01-10,Menlyn Park,Sports Bag,120.0,799.0,0.0,95880.0,Gauteng,0
2023-01-10,Menlyn Park,Formal Shoes,83.0,1899.0,0.0,157617.0,Gauteng,0
2023-01-10,Menlyn Park,Casual Sneakers,32.0,899.0,0.0,28768.0,Gauteng,0
2023-01-10,Gateway Durban,Sports Bag,83.0,799.0,0.0,66317.0,KwaZulu-Natal,0
2023-01-10,Gateway Durban,Sandals,64.0,474.05,5.0,30339.2,KwaZulu-Natal,0
2023-01-10,Gateway Durban,Casual Sneakers,58.0,899.0,0.0,52142.0,KwaZulu-Natal,0
2023-01-10,Canal Walk CT,Work Boots,69.0,1169.1,10.0,80667.9,Western Cape,0
2023-01-10,Canal Walk CT,Sandals,87.0,499.0,0.0,43413.0,Western Cape,0
2023-01-10,Canal Walk CT,Sports Bag,60.0,799.0,0.0,47940.0,Western Cape,0
2023-01-10,Canal Walk CT,Formal Shoes,58.0,1899.0,0.0,110142.0,Western Cape,0
2023-01-10,Canal Walk CT,Running Shoes,99.0,1499.0,0.0,148401.0,Western Cape,0
2023-01-10,Canal Walk CT,Socks Bundle,43.0,199.0,0.0,8557.0,Western Cape,0
2023-01-10,Eastgate JHB,Kids Shoes,40.0,649.0,0.0,25960.0,Gauteng,0
2023-01-10,Eastgate JHB,Sports Bag,78.0,719.1,10.0,56089.8,Gauteng,0
2023-01-10,Eastgate JHB,Running Shoes,75.0,1349.1,10.0,101182.5,Gauteng,0
2023-01-10,Eastgate JHB,Socks Bundle,86.0,189.05,5.0,16258.3,Gauteng,0
2023-01-10,Eastgate JHB,Sandals,15.0,474.05,5.0,7110.75,Gauteng,0
2023-01-10,Eastgate JHB,Work Boots,86.0,1299.0,0.0,111714.0,Gauteng,0
2023-01-10,Online Store,Work Boots,123.0,1299.0,0.0,159777.0,Online,0
2023-01-10,Online Store,Kids Shoes,91.0,649.0,0.0,59059.0,Online,0
2023-01-10,Online Store,Casual Sneakers,71.0,899.0,0.0,63829.0,Online,0
2023-01-10,Online Store,Sports Bag,164.0,719.1,10.0,117932.4,Online,0
2023-01-10,Online Store,Running Shoes,22.0,1349.1,10.0,29680.2,Online,0
2023-01-10,Online Store,Formal Shoes,31.0,1899.0,0.0,58869.0,Online,0
2023-01-11,Fourways Mall,Running Shoes,107.0,1424.05,5.0,152373.35,Gauteng,0
2023-01-11,Fourways Mall,Socks Bundle,78.0,199.0,0.0,15522.0,Gauteng,0
2023-01-11,Fourways Mall,Sandals,112.0,499.0,0.0,55888.0,Gauteng,0
2023-01-11,Sandton City,Sports Bag,11.0,719.1,10.0,7910.1,Gauteng,0
2023-01-11,Sandton City,Casual Sneakers,69.0,854.05,5.0,58929.45,Gauteng,0
2023-01-11,Sandton City,Sandals,99.0,499.0,0.0,49401.0,Gauteng,0
2023-01-11,Sandton City,Work Boots,27.0,1299.0,0.0,35073.0,Gauteng,0
2023-01-11,Menlyn Park,Formal Shoes,8.0,1709.1,10.0,13672.8,Gauteng,0
2023-01-11,Menlyn Park,Running Shoes,20.0,1499.0,0.0,29980.0,Gauteng,0
2023-01-11,Menlyn Park,Socks Bundle,70.0,199.0,0.0,13930.0,Gauteng,0
2023-01-11,Menlyn Park,Kids Shoes,27.0,616.55,5.0,16646.85,Gauteng,0
2023-01-11,Gateway Durban,Kids Shoes,83.0,649.0,0.0,53867.0,KwaZulu-Natal,0
2023-01-11,Gateway Durban,Sports Bag,115.0,799.0,0.0,91885.0,KwaZulu-Natal,0
2023-01-11,Gateway Durban,Work Boots,69.0,1299.0,0.0,89631.0,KwaZulu-Natal,0
2023-01-11,Gateway Durban,Formal Shoes,33.0,1709.1,10.0,56400.3,KwaZulu-Natal,0
2023-01-11,Gateway Durban,Socks Bundle,62.0,179.1,10.0,11104.2,KwaZulu-Natal,0
2023-01-11,Canal Walk CT,Kids Shoes,98.0,649.0,0.0,63602.0,Western Cape,0
2023-01-11,Canal Walk CT,Work Boots,40.0,1299.0,0.0,51960.0,Western Cape,0
2023-01-11,Canal Walk CT,Sandals,16.0,474.05,5.0,7584.8,Western Cape,0
2023-01-11,Canal Walk CT,Formal Shoes,60.0,1709.1,10.0,102546.0,Western Cape,0
2023-01-11,Eastgate JHB,Socks Bundle,102.0,189.05,5.0,19283.1,Gauteng,0
2023-01-11,Eastgate JHB,Kids Shoes,22.0,649.0,0.0,14278.0,Gauteng,0
2023-01-11,Eastgate JHB,Sports Bag,76.0,759.05,5.0,57687.8,Gauteng,0
2023-01-11,Eastgate JHB,Work Boots,87.0,1169.1,10.0,101711.7,Gauteng,0
2023-01-11,Eastgate JHB,Casual Sneakers,126.0,899.0,0.0,113274.0,Gauteng,0
2023-01-11,Eastgate JHB,Running Shoes,36.0,1424.05,5.0,51265.8,Gauteng,0
2023-01-11,Online Store,Casual Sneakers,155.0,899.0,0.0,139345.0,Online,0
2023-01-11,Online Store,Sports Bag,20.0,719.1,10.0,14382.0,Online,0
2023-01-11,Online Store,Kids Shoes,117.0,584.1,10.0,68339.7,Online,0
2023-01-11,Online Store,Socks Bundle,189.0,189.05,5.0,35730.45,Online,0
2023-01-11,Online Store,Work Boots,144.0,1299.0,0.0,187056.0,Online,0
2023-01-11,Online Store,Sandals,,499.0,0.0,70359.0,Online,0
2023-01-12,Fourways Mall,Casual Sneakers,107.0,854.05,5.0,91383.35,Gauteng,0
2023-01-12,Fourways Mall,Socks Bundle,31.0,199.0,0.0,6169.0,Gauteng,0
2023-01-12,Fourways Mall,Running Shoes,105.0,1349.1,10.0,141655.5,Gauteng,0
2023-01-12,Fourways Mall,Sports Bag,24.0,799.0,0.0,19176.0,Gauteng,0
2023-01-12,Sandton City,Socks Bundle,34.0,199.0,0.0,6766.0,Gauteng,0
2023-01-12,Sandton City,Running Shoes,104.0,1499.0,0.0,155896.0,Gauteng,0
2023-01-12,Sandton City,Sports Bag,78.0,799.0,0.0,62322.0,Gauteng,0
2023-01-12,Sandton City,Casual Sneakers,7.0,899.0,0.0,6293.0,Gauteng,0
2023-01-12,Sandton City,Sandals,53.0,499.0,0.0,26447.0,Gauteng,0
2023-01-12,Sandton City,Formal Shoes,107.0,1709.1,10.0,182873.7,Gauteng,0
2023-01-12,Menlyn Park,Kids Shoes,136.0,584.1,10.0,79437.6,Gauteng,0
2023-01-12,Menlyn Park,Casual Sneakers,23.0,899.0,0.0,20677.0,Gauteng,0
2023-01-12,Menlyn Park,Sandals,,499.0,0.0,37924.0,Gauteng,0
2023-01-12,Menlyn Park,Sports Bag,120.0,799.0,0.0,95880.0,Gauteng,0
2023-01-12,Menlyn Park,Socks Bundle,50.0,199.0,0.0,9950.0,Gauteng,0
2023-01-12,Gateway Durban,Running Shoes,19.0,1499.0,0.0,28481.0,KwaZulu-Natal,0
2023-01-12,Gateway Durban,Work Boots,84.0,1299.0,0.0,109116.0,KwaZulu-Natal,0
2023-01-12,Gateway Durban,Casual Sneakers,61.0,899.0,0.0,54839.0,KwaZulu-Natal,0
2023-01-12,Canal Walk CT,Work Boots,107.0,1234.05,5.0,132043.35,Western Cape,0
2023-01-12,Canal Walk CT,Socks Bundle,98.0,189.05,5.0,18526.9,Western Cape,0
2023-01-12,Canal Walk CT,Sandals,69.0,474.05,5.0,32709.45,Western Cape,0
2023-01-12,Eastgate JHB,Running Shoes,28.0,1349.1,10.0,37774.8,Gauteng,0
2023-01-12,Eastgate JHB,Casual Sneakers,103.0,899.0,0.0,92597.0,Gauteng,0
2023-01-12,Eastgate JHB,Socks Bundle,7.0,179.1,10.0,1253.7,Gauteng,0
2023-01-12,Eastgate JHB,Sandals,87.0,499.0,0.0,43413.0,Gauteng,0
2023-01-12,Online Store,Formal Shoes,134.0,1899.0,0.0,254466.0,Online,0
2023-01-12,Online Store,Running Shoes,142.0,1499.0,0.0,212858.0,Online,0
2023-01-12,Online Store,Casual Sneakers,76.0,899.0,0.0,68324.0,Online,0
2023-01-12,Online Store,Sandals,174.0,449.1,10.0,78143.4,Online,0
2023-01-12,Online Store,Kids Shoes,166.0,616.55,5.0,102347.3,Online,0
2023-01-12,Online Store,Work Boots,131.0,1169.1,10.0,153152.1,Online,0
2023-01-13,Fourways Mall,Kids Shoes,14.0,584.1,10.0,8177.4,Gauteng,0
2023-01-13,Fourways Mall,Sports Bag,28.0,799.0,0.0,22372.0,Gauteng,0
2023-01-13,Fourways Mall,Work Boots,77.0,1299.0,0.0,100023.0,Gauteng,0
2023-01-13,Sandton City,Formal Shoes,42.0,1899.0,0.0,79758.0,Gauteng,0
2023-01-13,Sandton City,Casual Sneakers,47.0,854.05,5.0,40140.35,Gauteng,0
2023-01-13,Sandton City,Kids Shoes,85.0,649.0,0.0,55165.0,Gauteng,0
2023-01-13,Sandton City,Work Boots,105.0,1299.0,0.0,136395.0,Gauteng,0
2023-01-13,Sandton City,Running Shoes,85.0,1349.1,10.0,114673.5,Gauteng,0
2023-01-13,Sandton City,Socks Bundle,120.0,199.0,0.0,23880.0,Gauteng,0
2023-01-13,Menlyn Park,Running Shoes,120.0,1499.0,0.0,179880.0,Gauteng,0
2023-01-13,Menlyn Park,Socks Bundle,70.0,189.05,5.0,13233.5,Gauteng,0
2023-01-13,Menlyn Park,Sports Bag,105.0,719.1,10.0,75505.5,Gauteng,0
2023-01-13,Menlyn Park,Sandals,94.0,474.05,5.0,44560.7,Gauteng,0
2023-01-13,Menlyn Park,Work Boots,2.0,1299.0,0.0,2598.0,Gauteng,0
2023-01-13,Gateway Durban,Socks Bundle,9.0,199.0,0.0,1791.0,KwaZulu-Natal,0
2023-01-13,Gateway Durban,Sports Bag,33.0,719.1,10.0,23730.3,KwaZulu-Natal,0
2023-01-13,Gateway Durban,Formal Shoes,20.0,1899.0,0.0,37980.0,KwaZulu-Natal,0
2023-01-13,Gateway Durban,Work Boots,100.0,1299.0,0.0,129900.0,KwaZulu-Natal,0
2023-01-13,Gateway Durban,Running Shoes,109.0,1499.0,0.0,163391.0,KwaZulu-Natal,0
2023-01-13,Canal Walk CT,Work Boots,94.0,1299.0,0.0,122106.0,Western Cape,0
2023-01-13,Canal Walk CT,Socks Bundle,40.0,199.0,0.0,7960.0,Western Cape,0
2023-01-13,Canal Walk CT,Sports Bag,64.0,719.1,10.0,46022.4,Western Cape,0
2023-01-13,Canal Walk CT,Formal Shoes,39.0,1709.1,10.0,66654.9,Western Cape,0
2023-01-13,Canal Walk CT,Kids Shoes,12.0,649.0,0.0,7788.0,Western Cape,0
2023-01-13,Canal Walk CT,Casual Sneakers,29.0,854.05,5.0,24767.45,Western Cape,0
2023-01-13,Eastgate JHB,Socks Bundle,96.0,189.05,5.0,18148.8,Gauteng,0
2023-01-13,Eastgate JHB,Casual Sneakers,74.0,899.0,0.0,66526.0,Gauteng,0
2023-01-13,Eastgate JHB,Sports Bag,47.0,799.0,0.0,37553.0,Gauteng,0
2023-01-13,Eastgate JHB,Kids Shoes,74.0,649.0,0.0,48026.0,Gauteng,0
2023-01-13,Eastgate JHB,Sandals,116.0,499.0,0.0,57884.0,Gauteng,0
2023-01-13,Eastgate JHB,Formal Shoes,58.0,1899.0,0.0,110142.0,Gauteng,0
2023-01-13,Online Store,Sports Bag,107.0,759.05,5.0,81218.35,Online,0
2023-01-13,Online Store,Sandals,139.0,499.0,0.0,69361.0,Online,0
2023-01-13,Online Store,Casual Sneakers,0.0,809.1,10.0,0.0,Online,0
2023-01-14,Fourways Mall,Socks Bundle,88.0,199.0,0.0,17512.0,Gauteng,0
2023-01-14,Fourways Mall,Casual Sneakers,37.0,809.1,10.0,29936.7,Gauteng,0
2023-01-14,Fourways Mall,Sandals,97.0,499.0,0.0,48403.0,Gauteng,0
2023-01-14,Sandton City,Sports Bag,23.0,799.0,0.0,18377.0,Gauteng,0
2023-01-14,Sandton City,Work Boots,61.0,1299.0,0.0,79239.0,Gauteng,0
2023-01-14,Sandton City,Kids Shoes,41.0,649.0,0.0,26609.0,Gauteng,0
2023-01-14,Sandton City,Running Shoes,0.0,1499.0,0.0,0.0,Gauteng,0
2023-01-14,Sandton City,Casual Sneakers,91.0,899.0,0.0,81809.0,Gauteng,0
2023-01-14,Sandton City,Sandals,78.0,499.0,0.0,38922.0,Gauteng,0
2023-01-14,Menlyn Park,Formal Shoes,32.0,1899.0,0.0,60768.0,Gauteng,0
2023-01-14,Menlyn Park,Running Shoes,82.0,1499.0,0.0,122918.0,Gauteng,0
2023-01-14,Menlyn Park,Socks Bundle,60.0,199.0,0.0,11940.0,Gauteng,0
2023-01-14,Menlyn Park,Work Boots,108.0,1299.0,0.0,140292.0,Gauteng,0
2023-01-14,Menlyn Park,Kids Shoes,61.0,649.0,0.0,39589.0,Gauteng,0
2023-01-14,Menlyn Park,Sandals,100.0,499.0,0.0,49900.0,Gauteng,0
2023-01-14,Gateway Durban,Running Shoes,119.0,1499.0,0.0,178381.0,KwaZulu-Natal,0
2023-01-14,Gateway Durban,Formal Shoes,0.0,1804.05,5.0,0.0,KwaZulu-Natal,0
2023-01-14,Gateway Durban,Casual Sneakers,99.0,899.0,0.0,89001.0,KwaZulu-Natal,0
2023-01-14,Gateway Durban,Sports Bag,111.0,719.1,10.0,79820.1,KwaZulu-Natal,0
2023-01-14,Gateway Durban,Kids Shoes,99.0,616.55,5.0,61038.45,KwaZulu-Natal,0
2023-01-14,Gateway Durban,Sandals,35.0,474.05,5.0,16591.75,KwaZulu-Natal,0
2023-01-14,Canal Walk CT,Running Shoes,46.0,1499.0,0.0,68954.0,Western Cape,0
2023-01-14,Canal Walk CT,Work Boots,56.0,1299.0,0.0,72744.0,Western Cape,0
2023-01-14,Canal Walk CT,Kids Shoes,92.0,649.0,0.0,59708.0,Western Cape,0
2023-01-14,Canal Walk CT,Sports Bag,33.0,799.0,0.0,26367.0,Western Cape,0
2023-01-14,Eastgate JHB,Socks Bundle,42.0,199.0,0.0,8358.0,Gauteng,0
2023-01-14,Eastgate JHB,Work Boots,63.0,1299.0,0.0,81837.0,Gauteng,0
2023-01-14,Eastgate JHB,Kids Shoes,61.0,649.0,0.0,39589.0,Gauteng,0
2023-01-14,Online Store,Kids Shoes,60.0,649.0,0.0,38940.0,Online,0
2023-01-14,Online Store,Work Boots,196.0,1299.0,0.0,254604.0,Online,0
2023-01-14,Online Store,Sandals,112.0,449.1,10.0,50299.2,Online,0
2023-01-15,Fourways Mall,Casual Sneakers,79.0,809.1,10.0,63918.9,Gauteng,0
2023-01-15,Fourways Mall,Sports Bag,95.0,719.1,10.0,68314.5,Gauteng,0
2023-01-15,Fourways Mall,Socks Bundle,74.0,189.05,5.0,13989.7,Gauteng,0
2023-01-15,Fourways Mall,Sandals,57.0,499.0,0.0,28443.0,Gauteng,0
2023-01-15,Fourways Mall,Work Boots,62.0,1299.0,0.0,80538.0,Gauteng,0
2023-01-15,Fourways Mall,Running Shoes,17.0,1424.05,5.0,24208.85,Gauteng,0
2023-01-15,Sandton City,Casual Sneakers,51.0,899.0,0.0,45849.0,Gauteng,0
2023-01-15,Sandton City,Sandals,19.0,499.0,0.0,9481.0,Gauteng,0
2023-01-15,Sandton City,Formal Shoes,77.0,1709.1,10.0,131600.7,Gauteng,0
2023-01-15,Sandton City,Sports Bag,114.0,719.1,10.0,81977.4,Gauteng,0
2023-01-15,Sandton City,Running Shoes,84.0,1424.05,5.0,119620.2,Gauteng,0
2023-01-15,Sandton City,Work Boots,64.0,1299.0,0.0,83136.0,Gauteng,0
2023-01-15,Menlyn Park,Sandals,60.0,449.1,10.0,26946.0,Gauteng,0
2023-01-15,Menlyn Park,Sports Bag,108.0,799.0,0.0,86292.0,Gauteng,0
2023-01-15,Menlyn Park,Casual Sneakers,57.0,899.0,0.0,51243.0,Gauteng,0
2023-01-15,Menlyn Park,Running Shoes,49.0,1499.0,0.0,73451.0,Gauteng,0
2023-01-15,Menlyn Park,Socks Bundle,133.0,189.05,5.0,25143.65,Gauteng,0
2023-01-15,Menlyn Park,Work Boots,76.0,1234.05,5.0,93787.8,Gauteng,0
2023-01-15,Gateway Durban,Sports Bag,117.0,799.0,0.0,93483.0,KwaZulu-Natal,0
2023-01-15,Gateway Durban,Running Shoes,102.0,1499.0,0.0,152898.0,KwaZulu-Natal,0
2023-01-15,Gateway Durban,Kids Shoes,73.0,584.1,10.0,42639.3,KwaZulu-Natal,0
2023-01-15,Canal Walk CT,Kids Shoes,30.0,649.0,0.0,19470.0,Western Cape,0
2023-01-15,Canal Walk CT,Socks Bundle,12.0,189.05,5.0,2268.6,Western Cape,0
2023-01-15,Canal Walk CT,Work Boots,91.0,1299.0,0.0,118209.0,Western Cape,0
2023-01-15,Canal Walk CT,Sandals,39.0,499.0,0.0,19461.0,Western Cape,0
2023-01-15,Eastgate JHB,Formal Shoes,16.0,1804.05,5.0,28864.8,Gauteng,0
2023-01-15,Eastgate JHB,Sandals,58.0,499.0,0.0,28942.0,Gauteng,0
2023-01-15,Eastgate JHB,Work Boots,23.0,1299.0,0.0,29877.0,Gauteng,0
2023-01-15,Online Store,Work Boots,37.0,1299.0,0.0,48063.0,Online,0
2023-01-15,Online Store,Sandals,33.0,474.05,5.0,15643.65,Online,0
2023-01-15,Online Store,Sports Bag,194.0,719.1,10.0,139505.4,Online,0
2023-01-15,Online Store,Kids Shoes,32.0,649.0,0.0,20768.0,Online,0
2023-01-15,Online Store,Running Shoes,14.0,1349.1,10.0,18887.4,Online,0
2023-01-15,Online Store,Socks Bundle,75.0,199.0,0.0,14925.0,Online,0
2023-01-16,Fourways Mall,Sandals,64.0,499.0,0.0,31936.0,Gauteng,0
2023-01-16,Fourways Mall,Sports Bag,46.0,759.05,5.0,34916.3,Gauteng,0
2023-01-16,Fourways Mall,Running Shoes,90.0,1499.0,0.0,134910.0,Gauteng,0
2023-01-16,Fourways Mall,Socks Bundle,67.0,199.0,0.0,13333.0,Gauteng,0
2023-01-16,Fourways Mall,Work Boots,133.0,1299.0,0.0,172767.0,Gauteng,0
2023-01-16,Fourways Mall,Kids Shoes,42.0,616.55,5.0,25895.1,Gauteng,0
2023-01-16,Sandton City,Formal Shoes,97.0,1899.0,0.0,184203.0,Gauteng,0
2023-01-16,Sandton City,Socks Bundle,44.0,199.0,0.0,8756.0,Gauteng,0
2023-01-16,Sandton City,Kids Shoes,46.0,584.1,10.0,26868.6,Gauteng,0
2023-01-16,Sandton City,Casual Sneakers,42.0,899.0,0.0,37758.0,Gauteng,0
2023-01-16,Sandton City,Sports Bag,39.0,799.0,0.0,31161.0,Gauteng,0
2023-01-16,Menlyn Park,Work Boots,119.0,1234.05,5.0,146851.95,Gauteng,0
2023-01-16,Menlyn Park,Kids Shoes,70.0,616.55,5.0,43158.5,Gauteng,0
2023-01-16,Menlyn Park,Formal Shoes,41.0,1899.0,0.0,77859.0,Gauteng,0
2023-01-16,Menlyn Park,Casual Sneakers,44.0,854.05,5.0,37578.2,Gauteng,0
2023-01-16,Menlyn Park,Running Shoes,62.0,1424.05,5.0,88291.1,Gauteng,0
2023-01-16,Gateway Durban,Running Shoes,0.0,1499.0,0.0,0.0,KwaZulu-Natal,0
2023-01-16,Gateway Durban,Kids Shoes,112.0,584.1,10.0,65419.2,KwaZulu-Natal,0
2023-01-16,Gateway Durban,Socks Bundle,24.0,199.0,0.0,4776.0,KwaZulu-Natal,0
2023-01-16,Canal Walk CT,Running Shoes,104.0,1424.05,5.0,148101.2,Western Cape,0
2023-01-16,Canal Walk CT,Casual Sneakers,55.0,854.05,5.0,46972.75,Western Cape,0
2023-01-16,Canal Walk CT,Sports Bag,114.0,799.0,0.0,91086.0,Western Cape,0
2023-01-16,Eastgate JHB,Running Shoes,45.0,1349.1,10.0,60709.5,Gauteng,0
2023-01-16,Eastgate JHB,Kids Shoes,88.0,584.1,10.0,51400.8,Gauteng,0
2023-01-16,Eastgate JHB,Formal Shoes,126.0,1899.0,0.0,239274.0,Gauteng,0
2023-01-16,Eastgate JHB,Sports Bag,61.0,799.0,0.0,48739.0,Gauteng,0
2023-01-16,Eastgate JHB,Sandals,86.0,474.05,5.0,40768.3,Gauteng,0
2023-01-16,Eastgate JHB,Casual Sneakers,111.0,854.05,5.0,94799.55,Gauteng,0
2023-01-16,Online Store,Running Shoes,206.0,1499.0,0.0,308794.0,Online,0
2023-01-16,Online Store,Casual Sneakers,85.0,899.0,0.0,76415.0,Online,0
2023-01-16,Online Store,Formal Shoes,194.0,1899.0,0.0,368406.0,Online,0
2023-01-16,Online Store,Kids Shoes,61.0,649.0,0.0,39589.0,Online,0
2023-01-16,Online Store,Work Boots,182.0,1169.1,10.0,212776.2,Online,0
2023-01-17,Fourways Mall,Formal Shoes,18.0,1804.05,5.0,32472.9,Gauteng,0
2023-01-17,Fourways Mall,Casual Sneakers,48.0,809.1,10.0,38836.8,Gauteng,0
2023-01-17,Fourways Mall,Work Boots,124.0,1299.0,0.0,161076.0,Gauteng,0
2023-01-17,Sandton City,Casual Sneakers,,899.0,0.0,65627.0,Gauteng,0
2023-01-17,Sandton City,Kids Shoes,35.0,649.0,0.0,22715.0,Gauteng,0
2023-01-17,Sandton City,Sandals,61.0,499.0,0.0,30439.0,Gauteng,0
2023-01-17,Sandton City,Formal Shoes,34.0,1709.1,10.0,58109.4,Gauteng,0
2023-01-17,Sandton City,Sports Bag,8.0,799.0,0.0,6392.0,Gauteng,0
2023-01-17,Sandton City,Running Shoes,113.0,1499.0,0.0,169387.0,Gauteng,0
2023-01-17,Menlyn Park,Running Shoes,46.0,1499.0,0.0,68954.0,Gauteng,0
2023-01-17,Menlyn Park,Socks Bundle,56.0,199.0,0.0,11144.0,Gauteng,0
2023-01-17,Menlyn Park,Sandals,59.0,449.1,10.0,26496.9,Gauteng,0
2023-01-17,Menlyn Park,Formal Shoes,59.0,1899.0,0.0,112041.0,Gauteng,0
2023-01-17,Menlyn Park,Work Boots,96.0,1299.0,0.0,124704.0,Gauteng,0
2023-01-17,Menlyn Park,Casual Sneakers,54.0,899.0,0.0,48546.0,Gauteng,0
2023-01-17,Gateway Durban,Socks Bundle,18.0,199.0,0.0,3582.0,KwaZulu-Natal,0
2023-01-17,Gateway Durban,Kids Shoes,39.0,649.0,0.0,25311.0,KwaZulu-Natal,0
2023-01-17,Gateway Durban,Casual Sneakers,29.0,899.0,0.0,26071.0,KwaZulu-Natal,0
2023-01-17,Canal Walk CT,Kids Shoes,41.0,649.0,0.0,26609.0,Western Cape,0
2023-01-17,Canal Walk CT,Socks Bundle,102.0,189.05,5.0,19283.1,Western Cape,0
2023-01-17,Canal Walk CT,Sandals,40.0,499.0,0.0,19960.0,Western Cape,0
2023-01-17,Canal Walk CT,Formal Shoes,93.0,1899.0,0.0,176607.0,Western Cape,0
2023-01-17,Eastgate JHB,Socks Bundle,19.0,189.05,5.0,3591.95,Gauteng,0
2023-01-17,Eastgate JHB,Work Boots,18.0,1169.1,10.0,21043.8,Gauteng,0
2023-01-17,Eastgate JHB,Running Shoes,104.0,1424.05,5.0,148101.2,Gauteng,0
2023-01-17,Eastgate JHB,Sports Bag,97.0,759.05,5.0,73627.85,Gauteng,0
2023-01-17,Online Store,Sandals,158.0,499.0,0.0,78842.0,Online,0
2023-01-17,Online Store,Kids Shoes,158.0,649.0,0.0,102542.0,Online,0
2023-01-17,Online Store,Formal Shoes,88.0,1709.1,10.0,150400.8,Online,0
2023-01-17,Online Store,Socks Bundle,116.0,199.0,0.0,23084.0,Online,0
2023-01-18,Fourways Mall,Kids Shoes,32.0,649.0,0.0,20768.0,Gauteng,0
2023-01-18,Fourways Mall,Formal Shoes,43.0,1899.0,0.0,81657.0,Gauteng,0
2023-01-18,Fourways Mall,Socks Bundle,105.0,199.0,0.0,20895.0,Gauteng,0
2023-01-18,Fourways Mall,Sandals,0.0,499.0,0.0,0.0,Gauteng,0
2023-01-18,Sandton City,Casual Sneakers,74.0,809.1,10.0,59873.4,Gauteng,0
2023-01-18,Sandton City,Work Boots,61.0,1299.0,0.0,79239.0,Gauteng,0
2023-01-18,Sandton City,Formal Shoes,36.0,1899.0,0.0,68364.0,Gauteng,0
2023-01-18,Menlyn Park,Formal Shoes,44.0,1899.0,0.0,83556.0,Gauteng,0
2023-01-18,Menlyn Park,Casual Sneakers,77.0,854.05,5.0,65761.85,Gauteng,0
2023-01-18,Menlyn Park,Running Shoes,18.0,1499.0,0.0,26982.0,Gauteng,0
2023-01-18,Menlyn Park,Socks Bundle,106.0,179.1,10.0,18984.6,Gauteng,0
2023-01-18,Menlyn Park,Sandals,117.0,499.0,0.0,58383.0,Gauteng,0
2023-01-18,Gateway Durban,Formal Shoes,39.0,1899.0,0.0,74061.0,KwaZulu-Natal,0
2023-01-18,Gateway Durban,Socks Bundle,22.0,199.0,0.0,4378.0,KwaZulu-Natal,0
2023-01-18,Gateway Durban,Sports Bag,3.0,799.0,0.0,2397.0,KwaZulu-Natal,0
2023-01-18,Gateway Durban,Kids Shoes,7.0,649.0,0.0,4543.0,KwaZulu-Natal,0
2023-01-18,Gateway Durban,Running Shoes,66.0,1349.1,10.0,89040.6,KwaZulu-Natal,0
2023-01-18,Canal Walk CT,Running Shoes,66.0,1424.05,5.0,93987.3,Western Cape,0
2023-01-18,Canal Walk CT,Formal Shoes,,1899.0,0.0,47475.0,Western Cape,0
2023-01-18,Canal Walk CT,Sandals,8.0,499.0,0.0,3992.0,Western Cape,0
2023-01-18,Canal Walk CT,Socks Bundle,17.0,199.0,0.0,3383.0,Western Cape,0
2023-01-18,Canal Walk CT,Casual Sneakers,119.0,899.0,0.0,106981.0,Western Cape,0
2023-01-18,Canal Walk CT,Work Boots,27.0,1299.0,0.0,35073.0,Western Cape,0
2023-01-18,Eastgate JHB,Socks Bundle,21.0,199.0,0.0,4179.0,Gauteng,0
2023-01-18,Eastgate JHB,Kids Shoes,78.0,649.0,0.0,50622.0,Gauteng,0
2023-01-18,Eastgate JHB,Sandals,78.0,474.05,5.0,36975.9,Gauteng,0
2023-01-18,Eastgate JHB,Work Boots,41.0,1299.0,0.0,53259.0,Gauteng,0
2023-01-18,Eastgate JHB,Casual Sneakers,33.0,899.0,0.0,29667.0,Gauteng,0
2023-01-18,Eastgate JHB,Running Shoes,102.0,1499.0,0.0,152898.0,Gauteng,0
2023-01-18,Online Store,Sports Bag,31.0,799.0,0.0,24769.0,Online,0
2023-01-18,Online Store,Socks Bundle,205.0,199.0,0.0,40795.0,Online,0
2023-01-18,Online Store,Casual Sneakers,67.0,899.0,0.0,60233.0,Online,0
2023-01-18,Online Store,Formal Shoes,113.0,1899.0,0.0,214587.0,Online,0
2023-01-18,Online Store,Kids Shoes,0.0,649.0,0.0,0.0,Online,0
2023-01-18,Online Store,Work Boots,220.0,1234.05,5.0,271491.0,Online,0
