date,channel,campaign,impressions,clicks,spend_zar,conversions,revenue_zar,ctr_pct,cpc_zar,conversion_rate_pct,roas,is_weekend,is_promo_period
2023-01-13,Meta Facebook,Brand Awareness Q1,26953,706,1891.64,16,26863.31,2.622,2.68,2.358,14.2,0,0
2023-01-13,Meta Facebook,Back to School,13157,423,1167.03,11,17227.26,3.222,2.76,2.799,14.76,0,0
2023-01-13,Meta Instagram,Black Friday Blitz,10718,350,1184.71,14,6518.12,3.274,3.38,4.278,5.5,0,0
2023-01-13,Meta Instagram,Valentine Promo,18106,687,2197.21,48,67347.28,3.797,3.2,7.021,30.65,0,0
2023-01-13,Meta Instagram,Loyalty Programme,28999,1120,3093.22,87,132308.92,3.864,2.76,7.771,42.77,0,0
2023-01-13,Email,Promo - Summer Sale,20310,2609,167.11,124,125034.32,12.849,0.06,4.756,748.22,0,0
2023-01-13,Email,Loyalty Programme,20601,3224,0.0,164,252592.93,15.651,0.0,5.092,0.0,0,0
2023-01-13,Email,Brand Awareness Q1,27117,2514,0.0,22,15311.0,9.274,0.0,0.879,0.0,0,0
2023-01-13,Organic,End of Year Clearance,17899,89,0.0,4,5075.8,0.5,0.0,5.534,0.0,0,0
2023-01-13,Organic,Valentine Promo,33424,167,125.53,12,9633.58,0.5,0.75,7.366,76.74,0,0
2023-01-14,Google Search,Promo - Summer Sale,6958,419,1929.16,13,13427.63,6.032,4.6,3.131,6.96,1,0
2023-01-14,Google Search,Retargeting - Cart Abandon,12056,624,,26,29309.29,5.182,4.0,4.23,11.74,1,0
2023-01-14,Google Search,Brand Awareness Q1,37909,2566,10814.18,53,70191.38,6.769,4.21,2.088,6.49,1,0
2023-01-14,Google Display,End of Year Clearance,17763,315,387.39,22,28462.62,1.777,1.23,7.198,73.47,1,0
2023-01-14,Google Display,Loyalty Programme,45938,743,1224.16,39,66880.49,1.618,1.65,5.31,54.63,1,0
2023-01-14,Google Display,Black Friday Blitz,28257,378,702.59,4,3588.59,1.339,1.86,1.229,5.11,1,0
2023-01-14,Google Display,Valentine Promo,42711,552,1141.53,22,15271.58,1.293,2.07,4.113,13.38,1,0
2023-01-14,Meta Facebook,Promo - Summer Sale,34132,770,2032.67,10,7585.11,2.258,2.64,1.424,3.73,1,0
2023-01-14,Meta Facebook,Valentine Promo,14567,322,897.68,24,37510.3,2.213,2.79,7.643,41.79,1,0
2023-01-14,Meta Facebook,Black Friday Blitz,12572,341,961.28,19,24352.96,2.718,2.82,5.639,25.33,1,0
2023-01-14,Meta Instagram,Brand Awareness Q1,24957,595,1767.93,23,33962.0,2.386,2.97,3.961,19.21,1,0
2023-01-14,Meta Instagram,End of Year Clearance,21582,731,2089.5,10,14909.58,3.388,2.86,1.48,7.14,1,0
2023-01-14,Meta Instagram,Loyalty Programme,20935,444,1426.23,22,33845.81,2.121,3.21,5.105,23.73,1,0
2023-01-14,Meta Instagram,Retargeting - Cart Abandon,24591,670,2438.36,35,19730.67,2.725,3.64,5.28,8.09,1,0
2023-01-14,Email,Brand Awareness Q1,14888,3153,1028.39,75,112773.1,21.181,0.33,2.391,109.66,1,0
2023-01-14,Email,Black Friday Blitz,14003,3216,0.0,180,69807.78,22.968,0.0,5.627,0.0,1,0
2023-01-14,Email,Loyalty Programme,5411,1024,0.0,35,52128.58,18.938,0.0,3.508,0.0,1,0
2023-01-14,Email,Promo - Summer Sale,31470,6993,,77,56504.16,22.222,0.27,1.11,29.73,1,0
2023-01-14,Organic,Loyalty Programme,9700,48,27.57,2,2608.31,0.5,0.57,4.334,94.61,1,0
2023-01-14,Organic,Promo - Summer Sale,47444,237,0.0,12,12297.06,0.5,0.0,5.156,0.0,1,0
2023-01-15,Google Search,Brand Awareness Q1,42689,2738,12256.77,75,29733.04,6.416,4.48,2.752,2.43,1,0
2023-01-15,Google Search,Black Friday Blitz,44745,1995,9971.28,138,133498.6,4.46,5.0,6.931,13.39,1,0
2023-01-15,Google Display,Back to School,9382,128,249.65,9,7523.6,1.372,1.95,7.295,30.14,1,0
2023-01-15,Google Display,End of Year Clearance,16362,228,236.93,3,2661.67,1.395,1.04,1.46,11.23,1,0
2023-01-15,Meta Facebook,End of Year Clearance,49291,1338,4435.66,41,44452.77,2.715,3.32,3.064,10.02,1,0
2023-01-15,Meta Facebook,Valentine Promo,40421,970,2681.27,16,21873.84,2.402,2.76,1.694,8.16,1,0
2023-01-15,Meta Facebook,New Product Launch,51235,1294,4097.22,78,51602.97,2.526,3.17,6.046,12.59,1,0
2023-01-15,Meta Facebook,Black Friday Blitz,42410,636,2072.19,45,42820.63,1.501,3.26,7.217,20.66,1,0
2023-01-15,Meta Instagram,Loyalty Programme,12499,157,650.64,5,3987.88,1.262,4.14,3.188,6.13,1,0
2023-01-15,Meta Instagram,End of Year Clearance,26169,621,2115.37,22,12358.5,2.376,3.41,3.62,5.84,1,0
2023-01-15,Meta Instagram,Valentine Promo,43993,1825,5483.5,26,40501.29,4.148,3.0,1.47,7.39,1,0
2023-01-15,Email,Loyalty Programme,36082,7138,536.85,476,550680.07,19.784,0.08,6.682,1025.76,1,0
2023-01-15,Email,Promo - Summer Sale,52946,9420,947.18,464,613395.06,17.793,0.1,4.932,647.6,1,0
2023-01-15,Organic,Valentine Promo,8835,44,14.05,3,3433.18,0.5,0.32,7.779,244.35,1,0
2023-01-15,Organic,Loyalty Programme,34675,173,26.18,2,2020.64,0.5,0.15,1.725,77.18,1,0
2023-01-15,Organic,Back to School,17049,85,13.66,4,2785.0,0.5,0.16,5.597,203.88,1,0
2023-01-16,Google Search,Valentine Promo,11335,741,3244.04,46,54585.29,6.544,4.38,6.338,16.83,0,0
2023-01-16,Google Search,End of Year Clearance,31716,1435,6886.13,99,174686.4,4.527,4.8,6.916,25.37,0,0
2023-01-16,Google Display,End of Year Clearance,20378,389,437.61,4,3010.08,1.913,1.12,1.203,6.88,0,0
2023-01-16,Google Display,Brand Awareness Q1,23162,348,226.85,12,10019.8,1.505,0.65,3.725,44.17,0,0
2023-01-16,Google Display,Black Friday Blitz,15685,195,137.34,13,14794.47,1.246,0.7,7.089,107.72,0,0
2023-01-16,Google Display,Valentine Promo,28945,319,644.7,4,5899.58,1.103,2.02,1.487,9.15,0,0
2023-01-16,Meta Facebook,Promo - Summer Sale,27309,990,3257.97,38,32018.4,3.626,3.29,3.939,9.83,0,0
2023-01-16,Meta Facebook,New Product Launch,26001,947,1993.64,30,24281.58,3.645,2.11,3.181,12.18,0,0
2023-01-16,Meta Instagram,Promo - Summer Sale,6772,302,1145.23,17,12770.12,4.464,3.79,5.718,11.15,0,0
2023-01-16,Meta Instagram,Brand Awareness Q1,31085,1091,3796.1,23,22848.41,3.512,3.48,2.2,6.02,0,0
2023-01-16,Meta Instagram,End of Year Clearance,20954,620,1688.27,15,16337.4,2.962,2.72,2.509,9.68,0,0
2023-01-16,Meta Instagram,Loyalty Programme,24774,728,1896.95,29,21839.8,2.941,2.61,4.009,11.51,0,0
2023-01-16,Email,Back to School,28992,6671,3063.05,526,225568.1,23.011,0.46,7.891,73.64,0,0
2023-01-16,Email,Black Friday Blitz,15902,3400,0.0,105,68865.45,21.387,0.0,3.11,0.0,0,0
2023-01-16,Email,Brand Awareness Q1,12268,1780,93.78,56,42836.3,14.514,0.05,3.175,456.77,0,0
2023-01-16,Email,Promo - Summer Sale,10562,2022,0.0,21,30184.68,19.151,0.0,1.054,0.0,0,0
2023-01-16,Organic,Retargeting - Cart Abandon,37893,189,21.16,17,18554.29,0.5,0.11,9.481,876.86,0,0
2023-01-16,Organic,Loyalty Programme,26272,131,8.01,1,1708.22,0.5,0.06,1.505,213.26,0,0
2023-01-17,Google Search,Loyalty Programme,33154,2005,8318.75,149,238276.29,6.049,4.15,7.448,28.64,0,0
2023-01-17,Google Search,Brand Awareness Q1,30431,2464,9555.56,61,83966.6,8.099,3.88,2.507,8.79,0,0
2023-01-17,Google Display,Black Friday Blitz,4006,70,73.68,5,3245.63,1.768,1.05,7.763,44.05,0,0
2023-01-17,Google Display,Promo - Summer Sale,32815,519,406.03,35,59357.34,1.584,0.78,6.824,146.19,0,0
2023-01-17,Google Display,New Product Launch,8181,130,197.2,5,2600.27,1.593,1.52,4.057,13.19,0,0
2023-01-17,Meta Facebook,Loyalty Programme,23241,565,1594.38,35,23465.38,2.435,2.82,6.221,14.72,0,0
2023-01-17,Meta Facebook,Promo - Summer Sale,14499,522,1316.09,8,9871.45,3.605,2.52,1.535,7.5,0,0
2023-01-17,Meta Facebook,New Product Launch,37728,1429,3426.97,65,108461.04,3.79,2.4,4.57,31.65,0,0
2023-01-17,Meta Instagram,Valentine Promo,10575,282,954.43,5,3505.9,2.668,3.38,2.025,3.67,0,0
2023-01-17,Meta Instagram,Retargeting - Cart Abandon,12828,369,1036.58,37,47915.11,2.878,2.81,10.114,46.22,0,0
2023-01-17,Meta Instagram,Promo - Summer Sale,14284,323,1006.8,24,30098.62,2.266,3.12,7.659,29.9,0,0
2023-01-17,Email,Back to School,23834,2955,488.88,60,27107.61,12.399,0.17,2.057,55.45,0,0
2023-01-17,Email,Valentine Promo,30983,5994,3679.32,324,487273.76,19.347,0.61,5.42,132.44,0,0
2023-01-17,Email,Loyalty Programme,7517,1466,0.0,50,22867.67,19.508,0.0,3.464,0.0,0,0
2023-01-17,Organic,Back to School,27444,137,36.9,9,3967.2,0.5,0.27,6.822,107.51,0,0
2023-01-17,Organic,Brand Awareness Q1,9001,45,0.0,1,904.47,0.5,0.0,2.653,0.0,0,0
2023-01-17,Organic,End of Year Clearance,32956,164,89.49,8,13990.91,0.5,0.55,5.062,156.34,0,0
2023-01-18,Google Search,Brand Awareness Q1,14789,831,4243.54,13,13543.95,5.62,5.11,1.625,3.19,0,0
2023-01-18,Google Search,Back to School,14045,908,4173.19,69,69163.01,6.472,4.6,7.704,16.57,0,0
2023-01-18,Google Search,Loyalty Programme,25573,1487,7217.98,117,55447.78,5.817,4.85,7.877,7.68,0,0
2023-01-18,Google Search,Black Friday Blitz,13915,612,2192.12,7,9733.96,4.403,3.58,1.274,4.44,0,0
2023-01-18,Google Display,End of Year Clearance,26883,229,319.29,17,15998.42,0.854,1.39,7.426,50.11,0,0
2023-01-18,Google Display,Retargeting - Cart Abandon,25171,440,546.0,40,17017.42,1.752,1.24,9.204,31.17,0,0
2023-01-18,Google Display,Back to School,25390,358,477.46,5,2499.51,1.413,1.33,1.461,5.24,0,0
2023-01-18,Meta Facebook,Loyalty Programme,12519,375,1017.2,12,14188.52,2.996,2.71,3.334,13.95,0,0
2023-01-18,Meta Facebook,Black Friday Blitz,12536,257,723.22,19,15195.06,2.051,2.81,7.417,21.01,0,0
2023-01-18,Meta Facebook,Retargeting - Cart Abandon,29229,800,2229.99,24,33230.98,2.737,2.79,3.044,14.9,0,0
2023-01-18,Meta Facebook,Valentine Promo,9247,256,718.13,8,6907.11,2.779,2.81,3.167,9.62,0,0
2023-01-18,Meta Instagram,Retargeting - Cart Abandon,30215,851,2378.75,62,23301.53,2.817,2.8,7.295,9.8,0,0
2023-01-18,Meta Instagram,Promo - Summer Sale,23269,772,2365.99,17,11327.15,3.318,3.06,2.262,4.79,0,0
2023-01-18,Meta Instagram,Valentine Promo,34900,633,1665.0,14,25170.71,1.815,2.63,2.344,15.12,0,0
2023-01-18,Email,Promo - Summer Sale,9023,1819,1392.22,82,93122.5,20.16,0.77,4.554,66.89,0,0
2023-01-18,Email,Black Friday Blitz,37399,8738,649.53,110,92146.5,23.367,0.07,1.264,141.87,0,0
2023-01-18,Organic,Retargeting - Cart Abandon,14544,72,0.0,7,10310.73,0.5,0.0,10.911,0.0,0,0
2023-01-18,Organic,Loyalty Programme,13928,69,15.07,4,1891.55,0.5,0.22,6.048,125.52,0,0
2023-01-18,Organic,Promo - Summer Sale,27348,136,0.0,7,5047.8,0.5,0.0,5.735,0.0,0,0
2023-01-18,Organic,Back to School,31427,157,0.0,8,11167.34,0.5,0.0,5.274,0.0,0,0
2023-01-19,Google Search,New Product Launch,34007,2350,9897.6,172,108069.43,6.911,4.21,7.328,10.92,0,0
2023-01-19,Google Search,End of Year Clearance,31600,2044,7686.55,86,65273.61,6.47,3.76,4.232,8.49,0,0
2023-01-19,Google Search,Retargeting - Cart Abandon,28018,1875,8549.61,135,129008.24,6.695,4.56,7.233,15.09,0,0
2023-01-19,Google Display,New Product Launch,19982,290,344.04,3,2953.92,1.452,1.19,1.365,8.59,0,0
2023-01-19,Google Display,Retargeting - Cart Abandon,27105,334,371.92,26,13309.97,1.235,1.11,7.811,35.79,0,0
2023-01-19,Meta Facebook,Promo - Summer Sale,20191,341,1205.63,14,15279.2,1.693,3.54,4.145,12.67,0,0
2023-01-19,Meta Facebook,Black Friday Blitz,31335,946,2362.34,15,25418.68,3.02,2.5,1.642,10.76,0,0
2023-01-19,Meta Facebook,Brand Awareness Q1,32903,742,2877.96,26,44057.65,2.256,3.88,3.596,15.31,0,0
2023-01-19,Meta Facebook,End of Year Clearance,30561,809,2791.75,11,12169.32,2.65,3.45,1.373,4.36,0,0
2023-01-19,Meta Instagram,Loyalty Programme,27586,702,2337.65,18,14482.13,2.548,3.33,2.572,6.2,0,0
2023-01-19,Meta Instagram,Promo - Summer Sale,10499,323,942.3,22,28470.68,3.082,2.92,6.874,30.21,0,0
2023-01-19,Email,Retargeting - Cart Abandon,21126,3063,1838.43,363,375595.28,14.502,0.6,11.875,204.3,0,0
2023-01-19,Email,Brand Awareness Q1,11571,2306,1367.12,72,74318.89,19.932,0.59,3.156,54.36,0,0
2023-01-19,Organic,Brand Awareness Q1,17631,88,0.0,3,3737.57,0.5,0.0,3.422,0.0,0,0
2023-01-19,Organic,Promo - Summer Sale,37426,187,124.19,7,10439.4,0.5,0.66,3.963,84.06,0,0
2023-01-19,Organic,End of Year Clearance,18800,94,0.0,2,1024.04,0.5,0.0,3.108,0.0,0,0
2023-01-19,Organic,Retargeting - Cart Abandon,30541,152,116.16,13,16391.55,0.5,0.76,8.756,141.11,0,0
2023-01-20,Google Search,Promo - Summer Sale,38399,2798,12080.43,31,33848.3,7.287,4.32,1.115,2.8,0,0
2023-01-20,Google Search,Back to School,18332,667,3687.25,40,30673.13,3.64,5.53,6.03,8.32,0,0
2023-01-20,Google Display,Valentine Promo,30189,427,578.03,9,12033.35,1.417,1.35,2.311,20.82,0,0
2023-01-20,Google Display,New Product Launch,37737,500,558.22,39,17533.78,1.325,1.12,7.823,31.41,0,0
2023-01-20,Meta Facebook,End of Year Clearance,5728,189,,10,17872.05,3.304,3.05,5.45,31.05,0,0
2023-01-20,Meta Facebook,Brand Awareness Q1,19954,615,1777.66,19,16228.57,3.087,2.89,3.116,9.13,0,0
2023-01-20,Meta Facebook,New Product Launch,7626,165,418.39,5,7181.1,2.174,2.54,3.414,17.16,0,0
2023-01-20,Meta Facebook,Loyalty Programme,10412,261,771.1,16,22996.78,2.511,2.95,6.401,29.82,0,0
2023-01-20,Meta Instagram,Retargeting - Cart Abandon,38903,1774,6001.01,95,121442.94,4.561,3.38,5.392,20.24,0,0
2023-01-20,Meta Instagram,Brand Awareness Q1,33825,1092,4089.41,42,43977.18,3.229,3.74,3.933,10.75,0,0
2023-01-20,Meta Instagram,End of Year Clearance,14875,336,1006.48,22,9542.8,2.265,3.0,6.68,9.48,0,0
2023-01-20,Email,Brand Awareness Q1,5579,1122,936.82,36,58917.19,20.119,0.83,3.269,62.89,0,0
2023-01-20,Email,Black Friday Blitz,23084,4524,2706.78,340,372962.15,19.601,0.6,7.534,137.79,0,0
2023-01-20,Email,Promo - Summer Sale,38520,6953,0.0,299,120656.59,18.053,0.0,4.314,0.0,0,0
2023-01-20,Organic,New Product Launch,24692,123,0.0,3,4439.65,0.5,0.0,2.913,0.0,0,0
2023-01-20,Organic,Black Friday Blitz,31997,159,137.29,11,15625.83,0.5,0.86,7.226,113.82,0,0
2023-01-20,Organic,Retargeting - Cart Abandon,28451,142,0.0,7,3994.03,0.5,0.0,5.397,0.0,0,0
2023-01-20,Organic,Brand Awareness Q1,34842,174,0.0,3,5029.86,0.5,0.0,1.786,0.0,0,0
2023-01-21,Google Search,Promo - Summer Sale,40303,2507,13214.53,130,200912.55,6.221,5.27,5.217,15.2,1,0
2023-01-21,Google Search,Loyalty Programme,51403,3829,19191.07,117,58474.24,7.45,5.01,3.056,3.05,1,0
2023-01-21,Google Search,Brand Awareness Q1,32226,1720,7036.35,48,38131.44,5.339,4.09,2.813,5.42,1,0
2023-01-21,Google Display,Loyalty Programme,33764,460,712.17,18,25460.92,1.364,1.55,4.13,35.75,1,0
2023-01-21,Google Display,Retargeting - Cart Abandon,33980,660,415.24,56,54878.44,1.943,0.63,8.486,132.16,1,0
2023-01-21,Google Display,Valentine Promo,8428,79,91.53,1,1250.04,0.94,1.16,1.525,13.66,1,0
2023-01-21,Google Display,New Product Launch,35608,601,413.43,27,39179.32,1.689,0.69,4.592,94.77,1,0
2023-01-21,Meta Facebook,Brand Awareness Q1,41841,1167,3135.45,7,2940.53,2.791,2.69,0.622,0.94,1,0
2023-01-21,Meta Facebook,Retargeting - Cart Abandon,34922,1063,3978.06,60,103912.29,3.044,3.74,5.656,26.12,1,0
2023-01-21,Meta Instagram,Retargeting - Cart Abandon,35259,820,2599.76,47,68100.52,2.328,3.17,5.767,26.19,1,0
2023-01-21,Meta Instagram,Back to School,15791,459,1315.94,21,19151.2,2.911,2.87,4.706,14.55,1,0
2023-01-21,Email,Black Friday Blitz,20006,3217,0.0,144,130628.51,16.082,0.0,4.493,0.0,1,0
2023-01-21,Email,New Product Launch,51737,12613,10476.73,230,338859.24,24.38,0.83,1.824,32.34,1,0
2023-01-21,Email,Brand Awareness Q1,41618,8193,0.0,102,126256.99,19.688,0.0,1.251,0.0,1,0
2023-01-21,Email,Loyalty Programme,46131,10341,0.0,248,135567.2,22.417,0.0,2.401,0.0,1,0
2023-01-21,Organic,Back to School,41382,206,0.0,16,24477.38,0.5,0.0,7.981,0.0,1,0
2023-01-21,Organic,Retargeting - Cart Abandon,31583,157,117.18,14,19249.45,0.5,0.75,9.08,164.27,1,0
2023-01-22,Google Search,End of Year Clearance,18721,955,3139.93,62,67613.95,5.103,3.29,6.556,21.53,1,0
2023-01-22,Google Search,Black Friday Blitz,14607,827,3749.2,65,97505.38,5.662,4.53,7.896,26.01,1,0
2023-01-22,Google Search,Retargeting - Cart Abandon,23286,1249,6116.52,130,50203.68,5.365,4.9,10.452,8.21,1,0
2023-01-22,Google Search,Promo - Summer Sale,51247,2240,10602.4,112,115099.58,4.372,4.73,5.006,10.86,1,0
2023-01-22,Google Display,Retargeting - Cart Abandon,37013,684,569.57,87,120973.36,1.849,0.83,12.795,212.39,1,0
2023-01-22,Google Display,Promo - Summer Sale,48786,899,622.19,34,32097.41,1.845,0.69,3.876,51.59,1,0
2023-01-22,Google Display,Brand Awareness Q1,10397,177,228.02,1,736.28,1.708,1.29,0.939,3.23,1,0
2023-01-22,Google Display,End of Year Clearance,9804,149,98.93,6,7432.68,1.526,0.66,4.15,75.13,1,0
2023-01-22,Meta Facebook,Retargeting - Cart Abandon,15111,446,721.87,28,46572.97,2.952,1.62,6.445,64.52,1,0
2023-01-22,Meta Facebook,End of Year Clearance,8929,315,885.28,21,22980.61,3.529,2.81,6.82,25.96,1,0
2023-01-22,Meta Facebook,Loyalty Programme,29718,947,2345.74,20,16197.32,3.187,2.48,2.153,6.9,1,0
2023-01-22,Meta Instagram,New Product Launch,10377,251,793.5,6,7949.93,2.428,3.16,2.754,10.02,1,0
2023-01-22,Meta Instagram,Valentine Promo,50990,1452,4289.35,42,52451.22,2.849,2.95,2.921,12.23,1,0
2023-01-22,Meta Instagram,Black Friday Blitz,49792,1470,4424.35,24,31344.98,2.953,3.01,1.654,7.08,1,0
2023-01-22,Meta Instagram,Retargeting - Cart Abandon,17185,438,1264.43,15,19062.11,2.549,2.89,3.517,15.08,1,0
2023-01-22,Email,Valentine Promo,10876,1394,640.7,18,22908.31,12.822,0.46,1.318,35.76,1,0
2023-01-22,Email,Brand Awareness Q1,27383,5993,0.0,166,242963.23,21.888,0.0,2.779,0.0,1,0
2023-01-22,Email,Loyalty Programme,39425,8306,2013.1,442,173940.96,21.07,0.24,5.327,86.4,1,0
2023-01-22,Email,Back to School,50058,10866,0.0,328,569702.09,21.708,0.0,3.028,0.0,1,0
2023-01-22,Organic,New Product Launch,42062,210,216.57,3,1097.12,0.5,1.03,1.511,5.07,1,0
2023-01-22,Organic,Loyalty Programme,41363,206,0.0,8,8278.0,0.5,0.0,3.909,0.0,1,0
2023-01-22,Organic,Retargeting - Cart Abandon,32351,161,0.0,13,10639.33,0.5,0.0,8.395,0.0,1,0
2023-01-23,Google Search,Valentine Promo,27876,2538,12156.55,116,58525.3,9.107,4.79,4.605,4.81,0,0
2023-01-23,Google Search,End of Year Clearance,18939,1056,4930.72,45,33143.45,5.576,4.67,4.265,6.72,0,0
2023-01-23,Google Search,New Product Launch,19331,1465,5855.21,29,12505.93,7.581,4.0,1.986,2.14,0,0
2023-01-23,Google Search,Promo - Summer Sale,28833,1689,5808.59,119,113677.59,5.858,3.44,7.049,19.57,0,0
2023-01-23,Google Display,Valentine Promo,16088,240,168.08,15,15986.32,1.493,0.7,6.342,95.11,0,0
2023-01-23,Google Display,End of Year Clearance,37153,618,667.77,26,42167.79,1.664,1.08,4.268,63.15,0,0
2023-01-23,Meta Facebook,Brand Awareness Q1,35928,732,2640.83,15,10421.38,2.039,3.61,2.1,3.95,0,0
2023-01-23,Meta Facebook,Promo - Summer Sale,26735,871,2873.56,11,8251.31,3.261,3.3,1.341,2.87,0,0
2023-01-23,Meta Facebook,New Product Launch,34041,846,1986.53,25,9111.3,2.488,2.35,3.0,4.59,0,0
2023-01-23,Meta Instagram,Loyalty Programme,19742,732,2099.15,44,64174.29,3.713,2.87,6.093,30.57,0,0
2023-01-23,Meta Instagram,Retargeting - Cart Abandon,27123,771,2616.27,16,6691.88,2.845,3.39,2.107,2.56,0,0
2023-01-23,Email,New Product Launch,8253,1085,68.56,40,40508.34,13.154,0.06,3.704,590.85,0,0
2023-01-23,Email,Valentine Promo,38534,5995,1540.44,177,315836.04,15.56,0.26,2.958,205.03,0,0
2023-01-23,Email,Black Friday Blitz,10961,2166,687.4,41,20319.65,19.761,0.32,1.901,29.56,0,0
2023-01-23,Email,Retargeting - Cart Abandon,27661,4738,1593.33,497,418691.8,17.131,0.34,10.503,262.78,0,0
2023-01-23,Organic,Retargeting - Cart Abandon,36298,181,100.19,11,4467.99,0.5,0.55,6.096,44.6,0,0
2023-01-23,Organic,New Product Launch,4463,22,0.0,0,0.0,0.5,0.0,1.959,0.0,0,0
2023-01-23,Organic,Black Friday Blitz,34212,171,60.66,7,3874.65,0.5,0.35,4.635,63.87,0,0
2023-01-24,Google Search,Retargeting - Cart Abandon,13905,790,3846.83,47,58587.58,5.689,4.87,6.001,15.23,0,0
2023-01-24,Google Search,Valentine Promo,22142,1617,6843.17,83,90266.97,7.303,4.23,5.156,13.19,0,0
2023-01-24,Google Search,Black Friday Blitz,36587,3002,13173.58,141,194181.99,8.206,4.39,4.726,14.74,0,0
2023-01-24,google search,End of Year Clearance,22637,1275,6247.46,55,20253.54,5.636,4.9,4.324,3.24,0,0
2023-01-24,Google Display,Promo - Summer Sale,22636,267,447.27,17,24171.36,1.18,1.68,6.577,54.04,0,0
2023-01-24,Google Display,Loyalty Programme,4693,68,83.98,3,2437.43,1.449,1.24,5.178,29.02,0,0
2023-01-24,Google Display,Black Friday Blitz,17448,274,,16,19237.96,1.572,1.69,6.05,41.6,0,0
2023-01-24,Meta Facebook,End of Year Clearance,12778,383,554.73,25,17665.2,3.001,1.45,6.752,31.84,0,0
2023-01-24,Meta Facebook,Loyalty Programme,9874,156,476.67,3,3243.25,1.585,3.06,2.335,6.8,0,0
2023-01-24,Meta Instagram,Retargeting - Cart Abandon,16293,581,2269.47,36,53316.54,3.572,3.91,6.196,23.49,0,0
2023-01-24,Meta Instagram,Loyalty Programme,34726,1196,3752.71,85,120121.55,3.445,3.14,7.11,32.01,0,0
2023-01-24,Meta Instagram,Valentine Promo,6957,173,724.09,10,10985.73,2.494,4.19,5.94,15.17,0,0
2023-01-24,Email,Valentine Promo,23623,4721,102.92,363,369332.91,19.985,0.02,7.697,3588.54,0,0
2023-01-24,Email,Back to School,37627,7036,0.0,238,205300.44,18.701,0.0,3.396,0.0,0,0
2023-01-24,Email,Black Friday Blitz,20019,3576,0.0,188,118072.73,17.867,0.0,5.271,0.0,0,0
2023-01-24,Email,New Product Launch,18451,3265,0.0,96,75303.09,17.701,0.0,2.953,0.0,0,0
2023-01-24,Organic,Black Friday Blitz,35088,175,0.0,5,4128.39,0.5,0.0,3.219,0.0,0,0
2023-01-24,Organic,New Product Launch,21080,105,0.0,3,3567.63,0.5,0.0,3.015,0.0,0,0
2023-01-24,Organic,Valentine Promo,38517,192,20.47,7,12248.24,0.5,0.11,3.658,598.35,0,0
2023-01-25,Google Search,Retargeting - Cart Abandon,21690,1094,5511.58,134,62259.68,5.045,5.04,12.3,11.3,0,0
2023-01-25,Google Search,Black Friday Blitz,32941,1952,8092.59,109,155964.11,5.927,4.15,5.592,19.27,0,0
2023-01-25,Google Search,Brand Awareness Q1,16121,660,3058.15,7,8018.31,4.099,4.63,1.207,2.62,0,0
2023-01-25,Google Display,Black Friday Blitz,17890,316,302.88,8,10599.43,1.769,0.96,2.697,35.0,0,0
2023-01-25,Google Display,Retargeting - Cart Abandon,38608,682,726.83,28,19074.93,1.769,1.07,4.128,26.24,0,0
2023-01-25,Google Display,Brand Awareness Q1,8490,109,119.29,2,2582.9,1.284,1.09,1.947,21.65,0,0
2023-01-25,Google Display,End of Year Clearance,9523,145,157.7,8,4264.62,1.523,1.09,5.768,27.04,0,0
2023-01-25,Meta Facebook,Retargeting - Cart Abandon,34374,935,2108.24,83,120306.08,2.721,2.25,8.886,57.06,0,0
2023-01-25,Meta Facebook,Loyalty Programme,21774,546,1722.14,17,21918.03,2.509,3.15,3.248,12.73,0,0
2023-01-25,Meta Facebook,Valentine Promo,9338,246,613.47,13,8999.65,2.644,2.49,5.566,14.67,0,0
2023-01-25,Meta Facebook,New Product Launch,4872,124,345.14,9,5392.97,2.554,2.78,7.393,15.63,0,0
2023-01-25,Meta Instagram,Brand Awareness Q1,35400,662,1870.57,7,10070.95,1.871,2.83,1.152,5.38,0,0
2023-01-25,Meta Instagram,Loyalty Programme,22049,525,1959.75,37,13273.95,2.383,3.73,7.137,6.77,0,0
